C3,F3,F4,F7,F8,Fp1,Fp2,O1,O2,P4,P7,P8,T7,T8,Cpz
-5.383940333558712e-06,-1.610473100299714e-05,1.710274182187277e-05,-5.0366965297143906e-05,7.1786298576626e-05,-2.328073423996102e-05,2.0486114294726576e-05,-6.23574896962964e-06,-1.0737067093202768e-06,-2.0216502889525145e-06,-6.972883170419664e-06,1.6774774849181995e-06,-1.9616812096501235e-05,1.8487454326532315e-05,1.51708627527114e-06
-6.241630217118654e-07,-4.8038594741228735e-05,-4.432913556229323e-06,-0.00010696884601202328,9.308723019785248e-05,-0.00010983300148836861,-4.822777191293426e-05,2.8587358428922016e-05,3.739737258001696e-05,3.286582614236977e-05,2.4483235392835923e-05,3.8403680719056865e-05,-1.0792136890813708e-05,4.829236422665417e-05,2.5800358343985863e-05
-1.8067339397020987e-05,-9.154566214419901e-06,1.9083272491116077e-06,-2.7182584744878113e-05,4.8844369302969426e-05,5.6919961934909225e-06,2.4332791326742154e-05,-4.481931682676077e-06,-6.054271580069326e-06,-1.004083333100425e-05,7.304442988242954e-07,-9.364157449454069e-07,-7.333585017477162e-06,1.3468179531628266e-05,-1.1724581952421431e-05
-2.494845011824509e-05,-2.3729173335595988e-05,2.527237165850238e-05,-7.93164326751139e-05,9.794846846489236e-05,-8.61720809552935e-06,3.940816895919852e-05,-3.977429230417329e-06,-4.122356585867237e-06,-5.250646779586532e-06,-6.712046570100938e-06,4.6423065214185044e-07,-2.7176415642315987e-05,2.5925086220013327e-05,-5.168168399904971e-06
-2.4965913326013833e-05,-4.491842673814972e-05,7.218670717179521e-06,-7.747151903458871e-05,9.916509225149639e-05,-6.865142313472461e-05,-2.122309888363816e-05,1.3039154424632216e-05,1.9998292373202275e-05,1.6759422759804465e-05,1.2675475318246754e-05,2.789334030239843e-05,-1.5217889085761271e-05,4.660728973249206e-05,9.091533911487204e-06
-3.362544038765236e-06,-1.2570806120493216e-05,-2.447112819936592e-06,-1.234314072462439e-05,2.0263001488274313e-05,-3.3431575502618216e-05,-2.3614404653926613e-05,6.822191494393337e-06,7.749618646357703e-06,6.441350336672258e-06,8.45274666971818e-06,1.0484028905466403e-05,1.1197492426617828e-06,2.1352298972487915e-05,5.084596978122136e-06
-1.0371583954338348e-05,-9.37962977332063e-06,-3.360591449563799e-08,-1.0090538125950843e-05,6.839003617642447e-06,-9.773184501682408e-07,3.199547791155055e-07,1.9582294044084847e-06,1.0089343504660064e-05,4.353432814241387e-06,-2.1016935534134973e-06,8.869064458849607e-06,-5.961726856185123e-06,4.820248250325676e-06,1.6668195712554734e-06
6.956561264814809e-07,-2.1440308501041727e-05,1.4371333236340433e-05,-6.235645196284167e-05,6.75469000270823e-05,-4.884306417807238e-05,-1.5533819691881945e-05,2.5283684692567476e-06,1.209651281897095e-05,7.172955179157725e-06,5.911321807161585e-06,9.914809879774111e-06,-1.4022545201441972e-05,2.8804648536606692e-05,1.3153685813449556e-05
1.343311851087492e-06,-7.0944599883659976e-06,1.595135699972161e-05,-4.674895944845048e-05,5.711480844183825e-05,-2.5369128252350492e-05,1.613638232811354e-06,3.4159529604949057e-07,1.9076783246418927e-06,6.518471309391316e-07,-3.037264832528308e-06,1.1183615242771339e-06,-1.192473246192094e-05,1.2752682096106582e-05,1.3792637787446438e-06
-1.9621302271843888e-06,9.374928140459815e-07,7.841756541893119e-07,-4.5212573240860365e-06,1.9766019249800593e-05,-9.442868758924305e-06,-2.3795982997398823e-06,-4.010661086795153e-06,-5.2043560572201386e-08,-3.394227405806305e-07,-5.61224982220665e-06,1.067665380105609e-06,-5.769947392764152e-06,9.708037623568089e-06,1.8267867289978312e-06
4.919290859106695e-06,2.5826402634265833e-06,1.3568751001002965e-05,-2.005238002311671e-05,1.2815210311600822e-05,-8.123017323669046e-06,-1.9149319996358827e-06,-3.252283022447955e-06,2.9118564270902425e-06,1.5945261111482978e-08,-5.868316520718508e-06,-6.017817213432863e-07,-9.963738079932227e-06,5.159846296010073e-06,7.80290793045424e-06
-2.172035692638019e-06,-7.851629561628215e-06,-2.4055689209490083e-06,-1.4554044582837378e-05,2.2827578050055308e-05,-1.4119847037363797e-05,-7.89724708738504e-06,-1.031858118949458e-06,1.6837348084663972e-06,5.018939646106446e-06,-1.2648893061850686e-06,7.127083335944917e-06,-1.969446657312801e-06,1.0837487934622914e-05,5.771740688942373e-06
7.182579793152399e-07,-1.561986209708266e-06,5.896473794564372e-06,-1.6059080735431053e-05,2.1142823243280873e-05,-1.6928199329413474e-05,-6.177137038321234e-06,2.3123448045225814e-06,1.2323653209023178e-08,1.1932306733797304e-06,2.3671691451454535e-07,2.409262378932908e-06,-3.6540443488775054e-06,5.957950634183362e-06,4.501065291151463e-06
-2.4695835731947113e-06,-9.383286851516459e-06,1.8303497029137361e-06,-1.7592938093002886e-05,4.435780101630371e-05,-2.9530812753364444e-05,-1.3414646673481911e-05,-3.336426743771881e-07,3.3212168091267813e-06,4.011505552625749e-06,-3.931849278160371e-06,7.396876299026189e-06,-6.758610879842308e-06,1.8786846567309112e-05,3.710774080900592e-06
-4.3674572225427255e-07,-4.450237156561343e-06,3.9946000924828695e-06,-9.110339249218669e-06,2.3767327547830064e-05,-1.903299562400207e-05,-1.2065305327269016e-05,-1.112737663788721e-06,4.838248855776328e-06,5.912257051932102e-06,-8.602189609518973e-06,4.069270133300051e-06,-1.921720411246497e-06,7.730256015747727e-06,6.420309091481613e-06
-4.34847879660083e-06,-5.710864661523374e-05,5.476123078551609e-06,-0.00014049123456061352,0.00014505305261991452,-0.00017209816724061966,-8.069393879850395e-05,3.807036409853026e-05,4.029314004583284e-05,4.13701918660081e-05,3.0884255465934984e-05,5.200149098527618e-05,-1.749401599226985e-05,7.999132594704861e-05,3.909453153028153e-05
-1.4075485523790121e-05,-1.648770785322995e-05,2.469082073730533e-05,-6.0724928516719956e-05,8.02936237960239e-05,4.258890839992091e-07,3.7111319215910044e-05,-7.226985815123044e-06,-6.483082785280203e-06,-5.846104386364459e-06,-1.2600085938174743e-05,-4.628462193068117e-06,-3.078216195717687e-05,1.6043836694734637e-05,2.895150146287051e-07
-8.70916210260475e-06,-1.0405185548734153e-05,1.2088400580978487e-05,-4.244084993842989e-05,3.830996411124943e-05,8.011925274331588e-06,2.5168239062622888e-05,-7.197988452389836e-06,-2.7649269895846373e-06,1.6506965039297938e-06,-8.853145118337125e-06,1.1918045856873505e-06,-1.835505463532172e-05,1.0794428817462176e-05,1.5108532807062147e-06
-7.110781552910339e-06,-2.9854786589567084e-06,1.605225679668365e-05,-3.114726314379368e-05,2.6418718334753066e-05,2.5871760954032652e-05,3.686049240059219e-05,-1.3072236470179632e-05,-1.055374104907969e-05,-5.077054993307684e-06,-1.4540904885507189e-05,-3.3573596738278866e-06,-2.1900488718529232e-05,5.623616971206502e-06,-1.0815383575391024e-06
-2.0673774187685012e-05,-1.8971245481225196e-05,2.5362548512930516e-05,-7.128863217076287e-05,8.721341328055132e-05,1.0493121408217121e-05,5.524658081412781e-05,-1.163058209385781e-05,-4.2226949972246075e-06,-2.7084461962090245e-06,-2.1909738279646263e-05,-1.865769263531547e-06,-4.0890244463298586e-05,1.527375343357562e-05,5.717077868894194e-07
7.831561504190176e-06,-4.876154889643658e-06,4.193028871668503e-06,-2.5462559278821573e-05,2.0637684428947978e-05,-1.362776316682357e-05,-3.228999048587866e-06,1.849027285061311e-06,3.043840933969477e-06,6.440175866373465e-06,-2.886831111936772e-07,-2.819615474436432e-08,-6.103645318944473e-06,1.7950903838936938e-06,7.825592092558509e-06
-2.0486417724896455e-05,-1.6792987480584998e-05,1.3919743651058525e-06,-1.777040961314924e-05,4.093216557521373e-05,-8.985698514152318e-06,3.0964965844759718e-06,3.3565265766810626e-06,7.373819244094193e-07,-6.76027138979407e-06,8.827066267258488e-06,5.4274528338282835e-06,1.8454911696608178e-06,1.55042544065509e-05,-1.0323025890102144e-05
1.319065506777406e-05,1.1420329656175454e-05,1.6803673361209803e-05,-2.740041963988915e-05,2.090785710606724e-05,-2.7889649572898634e-05,-1.2318623703322373e-05,-2.575529151727096e-06,-1.9259257442172384e-06,8.22054880700307e-06,-9.087624192716248e-06,1.4437082427321002e-06,-1.2366616829240229e-05,6.955947355891112e-06,1.462167028876138e-05
1.6226335901592392e-06,-8.687774197824183e-06,5.622983735520393e-06,-2.6974784759659087e-05,1.9305825844639912e-05,-2.2194618850335246e-05,-7.821457074896898e-06,1.924215212056879e-06,7.1461322477262e-06,5.303867965267273e-06,4.214844238958904e-06,5.971584528197127e-06,-3.1298222893383354e-06,1.5138533399294829e-05,2.557836523919832e-06
-6.49116992690324e-06,-2.4794002456474118e-05,1.7204536561621353e-05,-9.800126281334087e-05,0.00010140920494450256,-4.36724913015496e-05,4.54358053048054e-06,4.833611910726177e-07,8.81926212059625e-06,1.1974567314609885e-05,-2.5468434614595026e-06,1.5565076864731964e-05,-3.378726592018211e-05,3.598613056965405e-05,1.3307314020494232e-05
-4.753766233989154e-06,-3.622253098001238e-05,1.9257453232057742e-05,-0.0001188258029287681,0.00012570257240440696,-8.075520418060478e-05,-1.564152830724197e-05,5.619318017124897e-06,1.3713853377339547e-05,1.644249914534157e-05,4.573935143525887e-06,2.49787217398989e-05,-2.9922759495093487e-05,5.697582309949212e-05,1.8857413806472323e-05
-8.153985731951252e-06,-3.577110419428209e-06,4.3977734094369225e-06,-1.822314879973419e-05,2.9187187465140596e-05,1.3520860875360086e-05,2.545720781199634e-05,-5.011053872294724e-06,-5.454485290101729e-06,-3.6657538657891564e-06,-1.2505351833169698e-05,-5.143197085999418e-06,-1.1150264981552027e-05,2.9667817216250114e-06,-2.6454617909621447e-06
-9.212435855943113e-06,-2.540244622650789e-05,2.288355813107046e-05,-8.739369513932616e-05,6.584619222849142e-05,-4.093027200724464e-06,3.746626657630259e-05,-7.011607067397563e-06,6.181686785566853e-06,1.0852605555555783e-05,-9.195386610372225e-06,6.9658574375353055e-06,-3.4399854484945536e-05,1.5569433799100807e-05,1.0942847069372874e-05
-9.347659670311259e-06,-2.0820713871216867e-05,-8.89439206730458e-07,-2.7354320991435088e-05,2.93210805466515e-05,1.9947424334532116e-06,1.299900122830877e-05,1.9917220015486237e-06,2.5321396606159396e-06,2.307347131136339e-06,3.5106186260236427e-06,4.278730500573147e-06,-9.362595847051125e-06,8.889767286746064e-06,-5.042238626629114e-08
-1.2503554465581601e-05,-1.3831974001732306e-05,8.775108653935604e-06,-4.7089793952181935e-05,5.067341226094868e-05,-2.9565680961241014e-06,1.9912519746867474e-05,-4.710313078248873e-06,5.533474904950708e-07,6.970476988499286e-06,-1.3782130736217368e-05,8.078661721810931e-06,-2.276211034768494e-05,1.733962108119158e-05,5.333296030585188e-06
3.7726344999100547e-06,1.4012232441018568e-06,1.2623500424524536e-05,-3.6814996747125406e-05,2.39576138483244e-05,-4.865309165325016e-06,1.065811670741823e-05,-5.586423185377498e-06,1.241832706000423e-06,1.1457901921474445e-05,-1.7592847370906384e-05,6.798386266382295e-06,-2.52148372510419e-05,5.190603133087279e-06,1.2972600870853057e-05
-2.2177310711413156e-05,-2.2807784262113273e-05,5.028804480389226e-06,-5.493764183484018e-05,7.163119335018564e-05,-1.0844250937225297e-05,2.5074463337659836e-05,1.2271243576833513e-06,5.388165845943149e-06,-4.396000804263167e-06,-2.60483557212865e-06,8.417118806391954e-06,-2.3281577341549564e-05,2.799067829073465e-05,-3.708146095959819e-06
-1.994114791159518e-05,3.3288866632119607e-06,3.3898073525051586e-05,-4.90005095343804e-05,8.117167817545123e-05,8.177608197001973e-05,0.00011687526784953661,-4.338809594628401e-05,-3.5981115161121124e-05,-2.7039146971219452e-05,-4.6105704313958995e-05,-2.6856124350160826e-05,-4.748386891151313e-05,-5.455442988022696e-06,-1.579882780333719e-05
-3.6806081880058628e-06,-1.911819799715886e-05,7.043945515761152e-08,-3.511372869979823e-05,2.9572535822808277e-05,-6.669716822216287e-05,-3.582818953873357e-05,1.4931915984561783e-05,2.5148208237624203e-05,1.4470157680079865e-05,1.1857546951432596e-05,2.3609238951394218e-05,-4.2070359995705076e-07,2.9902177629992366e-05,1.1296377579128603e-05
-8.100569402813562e-06,-1.6991227312246338e-05,6.675886083939986e-06,-3.18581232932047e-05,4.802477724297205e-05,-4.1371139559487347e-05,-1.1842947515106061e-05,1.4120817013463238e-06,8.847652225085767e-06,5.41476595117274e-06,2.257970663777087e-06,1.1617983005862698e-05,-2.5752983674465213e-06,2.4742486402828945e-05,3.7457014059327776e-06
5.327395228960086e-06,-1.9037573110836092e-05,5.74003115616506e-06,-4.806844663107768e-05,4.551329880086996e-05,-6.883598325657658e-05,-3.231805203540716e-05,1.4888233181409305e-05,1.6728186665204703e-05,1.6853848137543537e-05,1.4812070503467112e-05,1.2307406677791732e-05,-3.002569201271399e-06,2.3160409909905866e-05,1.5931743291730527e-05
-1.1420685495977523e-05,-7.5197190199105535e-06,2.0084562493138947e-06,-7.459420885425061e-06,3.503557309159078e-05,1.8678892956813797e-06,1.2777798588103906e-05,-3.646309323812602e-06,-7.588500011479482e-06,-3.7422641980811022e-06,-6.421673333534272e-06,-1.942691596923396e-06,-6.6818302002502605e-06,9.421917297913751e-06,-4.688544777309289e-06
-1.7943330021807924e-07,-1.1556772733456455e-05,-6.598559139092686e-06,-2.3542724193248432e-05,1.0635794751578942e-05,-2.557969605732069e-05,-1.275694398827909e-05,1.5249097032210557e-05,1.188868759527395e-05,6.529799406962411e-06,9.438711913389852e-06,1.1747103769721434e-05,-1.1321744750603102e-06,1.0783985089801718e-05,5.073123247711919e-06
-6.537321951327613e-06,-1.2298977253522025e-05,4.946789886162151e-06,-3.530861249601003e-05,6.013452912156936e-05,-3.122264342891867e-05,-6.801050403737463e-06,-3.8088796827651095e-06,8.670471041583028e-06,4.3242757783445995e-06,-7.776792699587531e-06,1.2258411743459874e-05,-1.3114760349708376e-05,2.41646048380062e-05,2.36996061175887e-06
1.3833864159096265e-05,-3.3732541851350106e-05,-1.7796319298213348e-06,-9.657019472797401e-05,4.416040155774681e-05,-0.00012702248568530194,-7.216094854811672e-05,3.7321912714105565e-05,4.113697286811657e-05,4.027537761430722e-05,2.9810029445798136e-05,3.932606159651186e-05,-1.2286454875720665e-07,4.897887629340403e-05,3.654516513051931e-05
-1.1435668056947179e-07,-1.1001197094628878e-05,1.854380388977006e-05,-6.16535116932937e-05,6.495832622022135e-05,-4.6289159399748314e-05,-8.107369922072394e-06,-1.2625096132978797e-05,8.196895919354574e-06,1.6098367268568836e-05,-1.5750739976283512e-05,1.7331753042526543e-05,-2.1993401105646626e-05,3.0515134312736336e-05,2.1890549305680906e-05
-2.274940925417468e-06,3.848038204523618e-06,1.3401847354543861e-05,-1.2170508398412494e-05,2.729929929046193e-05,1.820957550080493e-06,1.0570996892056428e-05,-1.320588944508927e-05,-9.508994480711408e-06,-4.051108135172399e-06,-1.2290671293158084e-05,-3.9023357203404885e-06,-1.0178053571507917e-05,1.0225821824860759e-05,4.1554312701919116e-07
-6.798770300520118e-06,-1.9327748759678798e-05,-3.758450475288555e-06,-3.7730509575339966e-05,2.6523982796788914e-05,-3.673494029499125e-05,-1.6273665096377954e-05,1.568185643918696e-05,2.1593561996269273e-05,1.6245621281996137e-05,9.433854756935034e-06,1.6636245845802478e-05,-8.813598469714634e-06,1.0215358088316862e-05,1.3107200174999889e-05
-1.7792701783037046e-05,6.560668452948448e-06,5.2279391638876405e-05,-5.3309137001633644e-05,8.975498712970875e-05,7.98718974692747e-05,0.00011439599620644003,-4.286873445380479e-05,-3.597204249672359e-05,-2.6533432901487686e-05,-5.1586619520094246e-05,-3.204202585038729e-05,-5.980427886242978e-05,-8.66388813847152e-06,-1.4290084664025926e-05
-3.764370740100276e-05,2.6102045012521558e-05,6.536681212310214e-05,4.860587068833411e-06,8.897002862795489e-05,0.000188147540029604,0.00019697366951731965,-8.2644048234215e-05,-7.557203934993595e-05,-6.044109431968536e-05,-8.209575389628299e-05,-6.721476347593125e-05,-7.15543264959706e-05,-4.701266334450338e-05,-4.624228677130304e-05
-1.0463823628015234e-05,-1.9224802144890418e-05,3.0347626307047904e-05,-7.380496390396729e-05,9.423588926438242e-05,7.3296787377330475e-06,4.5301871296032914e-05,-1.7301179013884393e-05,-7.064181318128249e-06,-3.969043746110401e-06,-1.8849847037927248e-05,-6.199658514560724e-06,-3.898107388522476e-05,1.9820274701487506e-05,-1.1767697287723422e-06
-1.1709698128470336e-05,-1.313484017373412e-05,1.3787106354357093e-05,-2.0375510757730808e-05,5.198958933760878e-05,3.880645635945257e-07,1.6790686800050025e-05,-1.0074309329866082e-05,-9.284445923185558e-06,-7.305686949621304e-06,-1.1395336802166867e-05,-5.174079774405982e-06,-1.0807317266881e-05,1.7603463675186504e-05,-1.2976863672520267e-06
-9.108187214224017e-06,-6.92134119617549e-06,1.7992659650190035e-05,-3.067214765906101e-05,3.289182950538816e-05,5.687160410161596e-06,2.1189091967244167e-05,-7.573365337520954e-06,-3.84152792776149e-06,-1.570281256135786e-07,-1.143763847721857e-05,3.3647968677996687e-07,-1.8533887896410306e-05,6.903569101268658e-06,3.244334152441297e-06
-8.614058288003434e-06,-2.4407210053922768e-05,-9.400606586495996e-06,-4.294668724469375e-05,3.737393126357347e-05,-8.387253501496161e-06,1.3798330456893382e-05,1.1131521205243189e-05,1.0723678769863909e-05,9.424594964002608e-06,3.6184155760565773e-06,1.0840399227163289e-05,-1.8081199300468143e-05,8.114939873848925e-06,6.81120428680515e-06
1.119693843065761e-05,-2.0392915757838637e-05,-7.344711207224464e-06,-6.392952036549104e-05,2.8709551770589314e-05,-6.733713098583394e-05,-4.0500024624634534e-05,2.4090142233035294e-05,2.081031107081799e-05,2.309450292159454e-05,1.6623215742583852e-05,2.3645827241125517e-05,-3.7316301586542977e-06,3.0716949368070345e-05,2.4348499550796987e-05
-1.4139412996883038e-05,-1.909043612613459e-05,3.007916711794678e-05,-6.224244316399563e-05,7.53322974560433e-05,-3.20827111863764e-05,1.7156521607830655e-05,-1.0204874683950038e-05,-7.392058250843547e-06,6.269562547345231e-06,-1.1792427130785654e-05,8.320364031533245e-06,-2.3878464389781584e-05,3.0292547762655886e-05,1.3372368812269997e-05
4.078079655300826e-06,-2.1185708988014085e-05,1.4289511909737485e-05,-7.660016854060814e-05,5.637422509607859e-05,-5.950003833277151e-05,-1.8012975488090888e-05,1.1546644600457512e-05,2.0077437056897907e-05,1.2673468518187292e-05,1.0186571671511047e-05,1.891229931061389e-05,-1.4739704738531145e-05,2.8997224376325903e-05,1.2903134120278992e-05
-2.090014731948031e-05,-8.090886694844812e-06,2.1460827156261075e-05,-4.240448652126361e-05,5.245837792244856e-05,6.662012310698628e-05,8.440010424237698e-05,-2.4201901396736503e-05,-1.8652739527169615e-05,-1.3195744031690992e-05,-3.0073842935962602e-05,-1.4453597032115795e-05,-3.775225923163816e-05,-5.388319550547749e-06,-9.825509550864808e-06
-2.166351805499289e-06,-7.3068260917352745e-06,9.323487574874889e-06,-1.3865095525034121e-05,2.3028120267554186e-05,-1.4638662833021954e-06,1.0714580639614724e-05,-1.4885181371937506e-06,-3.182950877089752e-06,-3.1061426852829754e-06,-7.4368808782310225e-06,-1.8141631699108984e-06,-4.1848907130770385e-06,2.258827407786157e-06,6.906684859586676e-07
