F7,T7,P7,O1,TP9,Fz,Cz,Fp2,F8,T8,P8,O2,TP10,Pz,Cpz
-3.585714330256451e-05,-1.4050526715436717e-05,-7.885585773692583e-06,-1.0152327604373568e-05,-1.3014615660722484e-05,-5.918792339798529e-06,-8.633368906885153e-06,3.5236961593909655e-05,5.513840733328834e-05,1.4655354789283592e-05,4.373231490717444e-06,-6.2299145042743476e-06,6.348753231577575e-06,-5.458241687961163e-06,-8.55219445838884e-06
-4.652148624018082e-05,-1.687232270342065e-05,-1.765958268151735e-05,-4.806888227903983e-06,-1.4612338873121189e-05,2.6111729312106036e-07,-1.2089055161368378e-05,3.437195027800044e-05,7.580427700304426e-05,1.563530304338201e-05,3.554350087142666e-06,-3.4685763239394873e-06,2.7507558115758e-06,-8.493766927131219e-06,-7.8537379977206e-06
-8.426800195593387e-05,-2.444114852551138e-05,1.1287989991615177e-06,9.136340850091074e-06,-4.360947968962137e-06,-2.2154195562507084e-06,7.023930947980261e-06,-7.51309721636062e-06,4.131445916755183e-05,1.8250823359267088e-05,4.801336672244361e-06,1.0801047210406978e-05,1.2002492439933121e-05,1.2141521210651263e-05,6.197867151058745e-06
-3.841086436295882e-05,-7.47083458918496e-06,2.9262919269967824e-06,3.459556864982005e-06,7.050462045299355e-07,-8.259889909822959e-07,3.3568060189281823e-06,-1.7530231161799747e-05,7.125418051145971e-07,1.661020451138029e-05,8.338277893926715e-06,3.053542172892776e-06,1.1468302545836195e-05,5.561192210734589e-06,8.046158086472133e-06
-4.25629459641641e-05,-4.6811055653961375e-06,5.259471436147578e-07,3.231074515497312e-06,-2.757320544333197e-06,4.405096660775598e-07,-6.674637646142401e-06,1.5601836139467196e-05,3.0354694899870083e-05,1.065707238012692e-05,-2.6222037377010565e-06,-7.845010259188712e-07,1.3556928024627268e-06,-1.265095761482371e-06,-8.190163498511538e-07
-7.432607299051597e-05,-2.1912788270128658e-05,-9.646816172548256e-06,-6.194723027874716e-06,-1.7362343896820676e-05,2.4079061404336244e-05,2.1434188738567173e-05,4.282797590349219e-05,7.954439263357926e-05,-1.2079131238351692e-05,-9.904573744279332e-06,-1.3876303626148001e-05,-2.1926618501311168e-05,5.304249725668342e-06,1.4039502275409177e-05
-4.2132569433306344e-05,-2.995083241330576e-05,-7.917206403362798e-06,-1.5343966879299842e-06,-8.227835678553674e-06,4.772537522512721e-06,-1.988114308915101e-05,4.715372415375896e-05,7.325264846258506e-05,9.235682910002652e-06,3.562654455890879e-06,1.5137038644752465e-06,-1.4047673175809905e-06,-1.2717672689177562e-05,-1.572452219988918e-05
-2.3324950234382413e-05,-1.2237796909175813e-05,-1.689783857727889e-06,-3.813307557720691e-06,-2.2646527213510126e-06,3.145127720927121e-06,-5.523882464331109e-06,2.710015633056173e-05,3.854245778711629e-05,4.597224688041024e-06,2.210245156675228e-06,-1.733238036649709e-06,-5.075400622445159e-06,-1.0397624919278314e-05,-9.53457106334099e-06
-7.063308930810308e-05,-9.807958122109994e-06,2.328899881831603e-06,1.2054212106704654e-05,-5.4057990146461066e-06,-1.4803168596699834e-05,-1.1162279633936123e-06,-2.0372855942696333e-05,3.4796201362041757e-05,1.807994249247713e-05,1.5238035302900244e-05,7.590755103592528e-06,2.0682277408923255e-05,8.856984550220659e-06,2.511786647119152e-06
-2.4779806153674144e-05,-1.3018876870773965e-05,-5.93278167571043e-06,-5.301764304022072e-06,-9.652877224652912e-06,2.161534155220579e-06,-3.3207249998667976e-06,2.5360018298670184e-05,3.487530693746521e-05,8.223300937970635e-06,-1.0248140824842267e-06,-2.780641580102383e-06,2.6840061764232814e-06,-1.673241513344692e-06,-5.818637873744592e-06
-2.936252235485881e-05,-1.0505510090297321e-05,-3.213691798009677e-06,-5.368407755668159e-06,-8.243253432738129e-06,1.2312026001382037e-05,2.4042158202064456e-06,1.9257042367826216e-05,3.825692056125263e-05,1.3005937944399193e-06,-2.138480340363458e-06,-3.8030043469916563e-07,-4.38352367382322e-06,-5.6349501846852945e-06,-4.300157115721959e-06
-3.436081215113518e-05,-2.1746642914877157e-05,-4.534745130513329e-07,-1.6463718566228636e-07,-1.5185264601313975e-06,-1.023094228003174e-06,8.477400115225464e-07,1.1384992831153795e-05,2.9554291359090712e-05,1.1208801879547536e-05,1.0861949419904704e-06,-4.321086635172833e-07,1.0604653652990237e-05,-4.00233125219529e-06,-9.850496098806616e-07
-9.734835475683212e-05,-3.42137745974469e-05,-9.710299309517723e-06,-1.4734067462995881e-05,-9.717428099520475e-06,-7.830831236788072e-07,-8.929893738240935e-06,3.072498657274991e-05,7.572969843749888e-05,1.7110256749219843e-05,1.3994558685226366e-06,5.794627213617787e-06,5.241642338660313e-05,-3.7499061136259115e-06,-3.988643300090189e-06
-0.0001618211463210173,-3.4320803024456836e-05,2.419808424747316e-06,1.8303117087725695e-05,-9.833016065385891e-06,6.319432259260793e-06,-3.7546988096437417e-07,4.0866433664632495e-05,0.00014371284441949683,9.921807759383228e-06,8.01549143147895e-06,-8.200707497962867e-06,-1.775148484739475e-05,2.225132220701198e-07,2.5211727461282862e-06
-2.6420093490742147e-05,-6.308279353106627e-06,-4.282851875814231e-06,-4.612337761500385e-06,-1.989903012145078e-06,-4.022548637294676e-06,2.035026227531489e-07,-1.0819319868460298e-05,1.994407648453489e-05,1.4682433175039478e-05,1.1444487427070271e-05,-1.6076876363513293e-07,1.2891377991763875e-05,1.4810220818617381e-06,-2.0307959402998677e-06
-5.533115654543508e-05,-9.863657851383323e-06,-2.2731887838745024e-07,4.970613190380391e-06,1.8028708836936858e-06,-4.971014448074129e-06,3.2693355933588464e-06,-7.403670679195784e-06,3.195997669536155e-05,3.219862719561206e-06,4.2061208205268485e-06,8.469790600429405e-06,8.035087603275315e-06,6.501418283733074e-06,5.361743205867242e-06
-0.00014321801245387178,-2.9144260679458966e-05,1.720067757560173e-06,6.038483888914925e-06,-2.7558428428164916e-07,-1.5462666169696604e-05,5.738376785302535e-06,-2.222345665359171e-05,8.242910871558706e-05,4.07335728596081e-05,2.303973178641172e-05,8.166569386958145e-06,2.546614814491477e-05,8.758951025811257e-06,8.232971595134586e-06
-6.810656122979708e-05,-2.9854036711185472e-05,-8.313696525874548e-06,-3.824535269814078e-06,-1.831791405493277e-05,9.238508482667385e-07,3.339954218972707e-06,-3.7562663237622473e-06,4.905390233034268e-05,2.5723652015585685e-05,1.593795036569645e-05,4.299373472349544e-06,2.6849543701246148e-05,1.6825047737256682e-06,4.362273557489971e-06
-0.00011446745156717952,-2.8536782338051125e-05,-9.619629167900712e-06,5.108457571623148e-06,-2.350521549487894e-05,1.9078926470683655e-05,5.90859264093524e-06,4.43181147602445e-05,0.0001242071998603933,2.939876139862463e-05,1.727677408780437e-05,-1.9813758171949303e-05,-4.2147139538428746e-05,-6.147281510493485e-06,-1.0595690582704265e-06
-6.479503463197034e-05,-2.75781958407606e-05,-1.2226382523294888e-05,-9.563280173097155e-06,-7.886041430538171e-06,4.798513799642024e-07,-5.809865569972317e-06,1.6108397858261014e-05,6.12994990660809e-05,3.5954362829215825e-06,1.4355591730463857e-05,8.684941803949187e-06,3.3195158721355256e-05,-8.885570196071058e-06,-9.745051556819817e-07
-0.00010897960692091146,-3.6101068417337956e-05,-2.2051817722967826e-05,-1.7443925116822356e-05,-3.060628478124272e-05,2.133949692506576e-07,-1.990635610127356e-06,2.3033387719806342e-05,0.000125374168419512,4.5639200834557414e-05,1.545562417959445e-05,-1.4215630244507338e-05,3.782889666581468e-05,-1.1169423061119232e-05,-4.986274916518596e-06
-7.288404640348745e-05,-1.1390438771741174e-05,6.495668685602141e-06,4.651531980925938e-06,9.173329999612179e-06,-2.6119147150893696e-05,-3.397099590074504e-05,-9.17439729164471e-06,5.39605607627891e-05,3.1909169592836406e-05,1.7322495295957197e-05,1.8579263269202784e-05,3.483107479951286e-05,-6.4147434386541136e-06,-1.6969322132354137e-05
-0.00011919015378225595,-3.216963159502484e-05,-1.77022639036295e-05,-1.2281820545467781e-05,-1.8707273056861595e-05,9.260627280127665e-06,-6.873265192552935e-06,4.6563667297050415e-05,0.00013582482642959803,2.699244009818358e-05,1.6987905837595463e-06,-8.602683692515711e-06,8.678965969011188e-06,-7.314519962164923e-06,-6.177700470288983e-06
-7.467173236364033e-05,-3.6026176530867815e-06,-8.160408015100984e-06,-2.5469962565694004e-06,-1.0359134648751933e-05,-3.2184798328671604e-06,1.0826857419488078e-06,-9.039708857017104e-06,5.818015051772818e-05,8.595885446993634e-06,1.6868472812348045e-05,5.109591256768908e-06,1.56476733081945e-05,1.297598828386981e-06,4.817015565095062e-06
-0.0001301335487369215,-2.3442119641003956e-05,-9.61174237090745e-07,4.011862984043546e-07,-1.2964044799446128e-05,5.879966010979842e-06,6.148667353045312e-06,2.6390416678623296e-05,0.00011402310701669194,9.266193956136703e-06,-1.1452020771685056e-06,-3.6539413486025296e-06,-5.022682557864755e-06,9.074189620150719e-06,6.138987828308018e-06
-6.919762745383196e-05,-1.363003502774518e-05,-5.797739504487254e-06,-2.1701271180063486e-06,-8.925696420192253e-06,1.1707235671565286e-05,-3.254626790294424e-08,1.54451072376105e-05,6.694495095871389e-05,1.5553905541310087e-05,-2.4933169697760604e-06,-4.598464784066891e-06,3.596971509978175e-06,-2.7672085707308725e-06,-3.6354090298118535e-06
-0.0002013956709561171,-9.166924610326532e-05,-2.9063745159874088e-05,-2.540316427257494e-05,-4.440735619937186e-05,3.456245758570731e-05,2.1118711401868495e-07,0.00014656491475761868,0.00022817267017671838,6.904066822244204e-06,-1.5050136425998062e-07,-4.68068083137041e-06,5.307665560394526e-07,-1.4202484180714237e-05,-5.973223778710235e-06
-5.7710187320481054e-05,-3.134267626592191e-05,-3.0353730835486203e-06,1.310439984081313e-06,-1.9636648630694253e-05,2.2227181943890173e-05,1.3763353081230889e-05,3.892563427143614e-05,7.110249589459272e-05,-1.1334549071762012e-05,-2.1796528017148376e-05,-1.5361206351371948e-06,-2.524139199522324e-05,9.779219681149698e-06,1.4525151073030429e-05
-0.00011649832777038682,-4.234536436342751e-05,-8.455833722109674e-06,-4.223247344725678e-06,-9.434900448468397e-06,4.4326675379124936e-06,-1.868220806500176e-06,3.92034762626281e-05,0.00010747015903689316,2.9840060506103327e-05,1.7369073248119093e-05,-1.3652733741764678e-05,-1.5613040886819363e-06,4.6782093932051794e-07,-7.433195605699439e-07
-9.140875044977292e-05,-2.8732523787766695e-05,-1.0160485885535309e-05,-8.05031675099599e-06,-1.4431653198698768e-05,4.071771058988816e-06,-8.149745553964749e-07,3.418572077862336e-05,9.814058284973726e-05,2.4321937416971195e-05,-4.068703674420249e-06,-6.430211669794517e-06,7.820954124326818e-06,-1.1804654604929965e-06,-3.262879999965662e-06
-0.0001586501966812648,-4.928529506287305e-05,-2.0170113202766515e-05,-8.208339522752794e-06,-2.2374549644155195e-05,1.5135405874389107e-05,-1.5721710042271297e-05,8.419622281508055e-05,0.00018136194557882845,3.080440092162462e-05,1.2064888323948253e-05,-1.9738425180548802e-05,1.4815523172728717e-06,-1.807491480576573e-05,-1.2820862707485503e-05
-4.085129944542132e-05,-1.790325859474251e-05,-8.037884981604293e-06,-1.9430899556027725e-06,-9.287140528613236e-06,1.0667859442037297e-05,1.2301750302867731e-06,2.1569119780906476e-05,3.490145718387794e-05,1.5051753209149865e-05,1.8795446408148564e-06,-5.102182058180915e-06,5.7801371440291405e-06,-6.742202685927623e-06,-1.2129844435548875e-06
-0.00021202667994657531,-5.6899745686678216e-05,-5.236389863938484e-06,-7.843424782549846e-06,-2.2606371203437448e-05,1.0016633268605801e-05,-2.6667794372770004e-06,5.719600858355989e-05,0.00019925673768739216,3.620434927142924e-05,2.4832875169522595e-06,-5.973441147943959e-06,1.5811554476385936e-05,-5.432824764284305e-06,-2.282903096784139e-06
-0.0002776827896013856,-4.7638088290113956e-05,-3.817726110355579e-06,3.50335810139768e-06,-1.4774159808439435e-05,-1.6171006222975848e-06,2.7101034902443644e-05,-3.1889992897049524e-05,0.00019279750267742202,5.7930132243200205e-05,3.175464371452108e-05,5.831823727930896e-06,2.0470785329962382e-05,1.497652147008921e-05,2.3054065422911663e-05
-9.615649469196796e-05,-3.6849477282885346e-05,-1.928580786625389e-06,-1.691629586275667e-05,-1.1095303307229187e-05,-5.953656909696292e-06,1.340992639597971e-06,2.5096029276028275e-05,9.07184742118261e-05,-8.684046406415291e-07,1.3007936786380014e-05,9.906801096803974e-06,1.0946489510388346e-05,7.670222657907289e-06,1.1081262528023217e-05
-5.875454007764347e-05,-9.781592325452948e-06,1.3914445844420698e-06,-5.5795590014895424e-06,-1.7930424291989766e-06,5.177989805815741e-07,-8.093892830629557e-06,1.3630582543555647e-05,5.60177013539942e-05,5.177750153961824e-06,-4.092029485036619e-06,-1.1467882359283976e-06,2.548229349486064e-05,-5.328713399421758e-06,-7.647412815003918e-06
-5.3549472795566544e-05,-1.8669668406801065e-05,-6.557513742677656e-06,-2.169525487261126e-06,-7.692585313634481e-06,6.6386542272312e-06,-1.235256945619767e-05,3.8607219721598085e-05,6.594691512873396e-05,1.0216565897280816e-05,-5.3889865512246615e-06,2.893087867050781e-06,4.745976184494793e-06,-1.0708524314395618e-05,-1.195957520394586e-05
-4.2524863602011465e-05,4.653986025004997e-06,-5.806339231639868e-07,5.7107980637738365e-06,2.7094490633317037e-06,-3.940953320125118e-06,2.511730599508155e-06,-1.2753738701576367e-05,3.153412399115041e-05,-9.335733921034262e-06,1.5127256574487546e-05,3.23455151374219e-06,-6.425659194064792e-06,3.5802095226245e-06,6.499469236587174e-06
-6.091214618209051e-05,-9.452788617636543e-06,5.48219213669654e-06,9.080315749088186e-06,3.1591412152920384e-06,3.052071861020522e-06,1.5356838957814034e-05,-4.043205080961343e-05,1.70438406712492e-05,1.708880972728366e-05,7.586230708511721e-06,4.0513352814741665e-06,6.425904757634271e-06,1.138710729264858e-05,1.108319690956705e-05
-9.45484392786966e-05,-2.296704542459338e-05,-1.4117597402218962e-06,7.3471427413096535e-06,-6.357611937346519e-06,-1.8258200270793168e-05,4.094390988029772e-06,-3.433359233895317e-05,4.730368101490967e-05,3.448987536103232e-05,2.1198334252403583e-05,1.4161950218749553e-05,2.819632243244996e-05,1.1229291430936428e-05,9.855663392954739e-06
-7.892974417700316e-05,-2.1477453628904186e-05,-2.9058687118777016e-06,-6.025438665346883e-06,-4.991457558389811e-06,-7.638652803620971e-06,1.0309611297998345e-06,-6.342243068502285e-07,4.522465678746812e-05,1.177454191747529e-05,-9.72343309513235e-06,8.074883226072416e-06,7.14309535396751e-05,-6.007405318086967e-06,7.976814231369644e-07
-6.691415546811186e-05,-2.2297729628917295e-05,-2.5765184545889497e-06,-7.885705599619541e-06,-1.0606459909467958e-05,6.800373171245155e-06,3.3684787013044115e-06,1.0695720561670896e-05,5.8067536883754656e-05,8.081184205366299e-06,1.4449878563027596e-05,-3.607681719586253e-06,4.33477180195041e-06,3.8554171624127775e-06,4.234885523146659e-06
-5.9797019162033394e-05,-2.7317605599819217e-05,-1.3877611763746245e-05,-6.143635346234078e-06,-1.6932503058342263e-05,2.0980714907636866e-05,3.242073830733716e-06,4.108509301659069e-05,7.419752060400242e-05,1.7760130504029803e-06,-6.129366738605313e-06,-6.964706699363887e-06,2.206585122621618e-06,-4.650110895454418e-06,-1.6754459011281142e-06
-8.614116450189613e-05,2.34283106692601e-06,3.6744466882510096e-06,1.427765141670534e-07,5.946618102825596e-06,-2.98995541925251e-06,-4.9791476612881524e-06,2.8562626539496705e-06,6.454372487496585e-05,1.173652458419383e-05,-3.013474270119332e-07,2.4665143882884877e-07,1.329743281530682e-05,-5.55391204670741e-06,-4.821735274163075e-06
-0.00010157500946661457,-3.382601698831422e-05,-1.4548206536346697e-05,-7.572794629595592e-06,-1.526405822005472e-05,-5.231389195614611e-06,-1.7776055756257847e-05,3.525671581883216e-05,0.00012016303298878483,2.5865879251796287e-05,2.240060257463483e-05,-7.511607691412792e-08,5.4182787607715e-06,-2.6692464416555595e-06,-1.0566618129814742e-05
-5.8852692745858803e-05,-1.5446694305865094e-05,7.751385965093505e-06,1.7937391021405347e-06,-4.0818940760800615e-07,5.060255716671236e-06,-1.4521860407512577e-05,3.486156248300176e-05,6.18997510173358e-05,1.030195016937796e-05,-7.937510531519365e-06,-6.384989319485612e-07,1.3456301530823112e-06,-1.2414749107847456e-05,-1.2794075246347347e-05
-4.873323632637039e-05,-1.2263591997907497e-05,-1.153401854026015e-05,-1.1998057743767276e-05,-6.859865152364364e-06,-6.287038559094071e-06,-1.5633829832495394e-05,2.907843895627593e-05,8.928294118959457e-05,2.5171767447318416e-05,4.758856732678396e-06,-1.3699152987101115e-05,1.4403580280486494e-05,-1.8781826838676352e-05,-1.6904960830288474e-05
-2.6203175366390496e-05,-1.6163758118636906e-05,-1.1455710819063825e-05,-8.719856396055548e-06,-1.6956649233179633e-05,5.185710506339092e-06,3.848620735880104e-06,1.95350239664549e-05,4.081838415004313e-05,1.7328093235846609e-06,5.180114840186434e-06,7.6420656114351e-07,-9.284565749112517e-06,2.42044393417018e-06,9.29840479102495e-06
-0.00015157624147832394,-3.911474050255492e-05,-1.5795751778568956e-05,-5.265489107841859e-06,-1.737024058456882e-05,2.757581114565255e-06,-5.448087449622108e-06,3.9853268390288576e-05,0.00013801677414448932,2.754107526925509e-05,8.423247891187202e-06,3.0683631848660298e-06,1.439398511138279e-05,3.1420540835824795e-07,2.0204970496706665e-07
-2.6584028091747314e-05,-9.528315786155872e-06,-5.056125701230485e-06,-9.70424480328802e-07,-5.2613040679716505e-06,6.964678505028132e-07,-1.518966485036799e-06,1.2134209100622684e-05,3.066826320718974e-05,5.77204070850712e-06,3.431679260756937e-06,-4.415446710481774e-06,-5.37946107215248e-07,7.684743081881606e-07,4.0142504076357e-07
-5.363090167520568e-05,-2.3288517695618793e-05,-9.821204457693966e-06,-1.0979592616422451e-05,-1.2165493444626918e-05,1.0133035175385885e-05,1.9479202819638886e-06,4.266821497367346e-05,7.030672850305564e-05,-3.6462838579609524e-06,-2.0138800778113364e-06,-7.778307917760685e-06,6.247859346331097e-06,-4.36920890933834e-06,-3.6103658658248605e-06
-9.442760165256914e-05,-4.812553970623412e-05,-2.321655097148323e-05,-2.069234551527188e-05,-3.347630490679876e-05,2.6856894692173228e-05,6.026590909868901e-06,6.00908424530644e-05,0.0001346502417618467,1.4457202723860973e-05,-4.7248697683244245e-06,-9.086571481020655e-06,1.5136273798788125e-06,-8.273857474705437e-06,-1.5717588439656538e-06
-0.0001050816663337173,-4.090701054337842e-05,-2.658809353306424e-05,-2.6669850740290713e-05,-3.46469423675444e-05,1.2490284461819101e-05,-8.999522378871916e-06,6.16661873209523e-05,0.0001329728667656127,3.4399392916384386e-05,1.0493404261069372e-05,-1.2141407253807301e-05,1.604101680641179e-05,-9.849546131590614e-06,-3.1791049650564673e-06
-0.00013955287067801692,-3.836532050627284e-05,-6.728718290105462e-06,1.808825800253544e-07,-1.0915194707195042e-05,-3.4412805689498782e-06,-7.1811724637882435e-06,2.026086849582498e-05,0.00011504087524372153,5.409508776210714e-05,1.4643762369814795e-05,-5.401808266469743e-06,9.77488889475353e-06,-3.473725314506737e-06,1.063726784877872e-06
