C3,C4,O1,O2,F3,F4,F7,F8,Fz,Fp1,Fp2,P3,P4,Pz,T7,T8,P7,P8,Cpz
-2.485994014023163e-05,2.725385229496169e-05,1.4729739632457495e-05,2.8321253921603784e-05,-8.367673763132188e-05,6.1032629218971124e-05,-0.00022798837744630873,0.0002073291761917062,-1.3283664202390355e-05,-0.00012894378596683964,5.6510292779421434e-05,6.949429121050343e-07,2.0143918845860753e-05,5.1776271448034095e-06,-5.9229973544461245e-05,7.062959411996417e-05,-3.6390702007338405e-06,4.431679371919017e-05,5.481721302658116e-06
-2.313170790557706e-05,2.0034529256918177e-05,-4.719935532193631e-06,-4.699533974417136e-06,-3.6608995287679136e-05,5.8085334558199975e-05,-0.00011098806498921476,0.00013345271418074844,9.794316611078102e-06,-3.7025886285846354e-05,7.170999850814042e-05,-1.4107037259236677e-05,-6.438895070459694e-07,-1.1311587059026351e-05,-4.896222026218311e-05,3.603612231017905e-05,-2.8328762937235297e-05,2.9127095331205055e-06,-1.1498108520413552e-05
-8.971001534519019e-06,7.566442761230974e-06,5.5557193263666704e-06,1.2313361025917402e-05,-3.2231461460696664e-05,2.5690400434541516e-05,-8.358666059393727e-05,7.597064450237667e-05,-6.647822146987892e-06,-5.9995076753693866e-05,1.2683505701716058e-05,4.57948465282243e-06,8.222598353313515e-06,4.193607082925155e-06,-1.411608207035897e-05,2.7155452016813797e-05,2.6825489385373658e-06,1.7534058315504808e-05,1.4002844181959517e-06
-1.8325757991988212e-05,1.2644861271837726e-05,-8.857760690261784e-06,4.449309017218184e-06,-3.626396028266754e-05,3.532872324285563e-05,-9.929051884682849e-05,0.00010684203516575508,-1.3149706319381949e-06,-3.607151802498265e-05,5.446784234663937e-05,-9.448328114558535e-06,7.33120350560057e-06,-3.982008138336823e-06,-3.6204342904966325e-05,3.1659820706408937e-05,-1.5412294033012586e-05,1.4386083421413787e-05,-1.938414698088309e-06
-6.872378435218707e-06,1.0246940291835926e-06,1.665214767854195e-06,5.105335276311962e-06,-1.95421544049168e-05,1.7185086107929237e-05,-6.55351032037288e-05,7.648383689229377e-05,-1.1506290320539847e-07,-3.987027639595908e-05,2.5205692509189248e-05,-1.4550187188433483e-06,-4.086305580131011e-06,-7.046718906167371e-06,-5.150497599970549e-06,1.7611573639442213e-05,5.6695980674703605e-06,8.748263439883885e-06,-9.025776307680644e-06
-1.3240678526926786e-06,1.7691959328658413e-06,1.914201675390359e-06,3.998105967184529e-06,-8.155531759257428e-06,3.793786163441837e-06,-1.7775098967831582e-05,1.5255980542860925e-05,-2.3942911155927504e-06,-1.550719389342703e-05,5.767258699052036e-06,1.2676900951191783e-07,2.238673005194869e-06,3.3680548767733853e-06,-5.219773811404593e-06,7.166143404901959e-06,-3.963987182942219e-07,4.328360205363424e-06,1.0458261385792866e-06
2.7893134983969503e-06,3.3043799483323255e-06,9.35522166400915e-06,1.2424157375789946e-05,-6.98698704582057e-06,1.3426661098492332e-06,-2.037544481936493e-05,6.387486791936681e-06,-1.156696271209512e-06,-2.9184561753936578e-05,-1.4729360032106342e-05,3.3430360417696647e-06,5.922980562900193e-06,5.174457442080893e-06,-2.16174419165327e-06,5.974332907499047e-06,4.9764360028348165e-06,8.412204806518275e-06,5.188121576793492e-06
-3.896238467859803e-06,9.348951792276239e-06,8.356216085303458e-06,1.346937835933204e-05,-2.4766279693722026e-05,1.16763221740257e-05,-5.659430576088198e-05,4.094825180800399e-05,-8.142253648202313e-06,-5.444847192848101e-05,-2.23236384044867e-06,2.693632268346846e-06,1.1432167866587406e-05,6.015537451276032e-06,-1.3354977909330046e-05,3.0484386115858797e-05,8.135495761507627e-07,2.1192445274209604e-05,7.0040480295574525e-06
-5.584583050222136e-06,3.46311185239756e-06,-4.5839806261938065e-07,-5.1694713647520985e-06,-1.1362423265381949e-05,1.5317360521294177e-05,-4.2422891056048684e-05,4.960192927683238e-05,6.304088401520858e-06,-1.4229955922928639e-05,2.8892108502986957e-05,-2.456338279444026e-06,-8.98037903596105e-07,-3.7588021939427563e-06,-1.2465015515772393e-05,4.585095894071856e-06,-5.576121793637867e-06,-1.3332687558431644e-06,-2.4483879315084778e-06
-3.1636118706046545e-05,-3.7590701822409756e-06,-3.9637858662899816e-05,-3.7127891800992074e-05,-1.7447622752797542e-05,5.5955679272301495e-05,-8.580120584156248e-05,0.00014556540691046393,1.7288612070842646e-05,6.17983341726358e-05,0.00016688480900484137,-3.461076630628668e-05,-2.248171836072288e-05,-2.4866610829121782e-05,-5.9739560526850255e-05,-1.0416702025395352e-06,-4.4669855924439617e-05,-2.4095243816191214e-05,-2.057763549601077e-05
-7.0764426709502e-06,1.3497590771294199e-05,-2.6546184471953893e-05,-2.172407084799488e-05,-9.316599062003661e-06,4.211795646824612e-05,-7.31968157197116e-05,8.48172785481438e-05,2.075752036034828e-05,-6.655454853898846e-06,6.684080290142447e-05,-8.336470273206942e-06,-3.851247925013013e-06,-4.385423835628899e-06,-4.0113589420798235e-05,1.1752144928323105e-05,-2.9416589313768782e-05,-9.223180313711055e-06,5.878064257558435e-08
-1.4886633607602562e-05,-1.6399312698922586e-06,-2.5044335416168906e-05,-1.818178884605004e-05,-7.662639291083906e-06,3.051132398468326e-05,-3.919866503565572e-05,8.227935177274048e-05,1.2055472780048149e-05,2.9622151487274095e-05,8.146332584146876e-05,-2.0392736132635036e-05,-1.3536218489207386e-05,-1.548902901049587e-05,-2.9168861829020898e-05,3.567629391909577e-06,-2.9943712434032932e-05,-1.2447519111447036e-05,-1.1907185125892283e-05
-6.491927329932423e-06,2.6920323762169573e-05,1.0041040354735742e-05,2.4394178808506695e-05,-5.113103907206096e-05,4.4012545913574286e-05,-0.0001488843045081012,0.00012322070688242093,3.811348960880423e-07,-0.0001418577821823419,5.302878889779095e-06,4.225016709824558e-06,2.4414248628090718e-05,9.91158253782487e-06,-2.245146424684208e-05,5.278098524286179e-05,5.234428954281611e-06,2.9940065360278822e-05,1.0037394758910523e-05
-8.348248684342252e-06,2.2460284526459873e-05,1.2026533568132436e-05,1.1791518943482515e-05,-5.743687506765127e-05,4.662208812078461e-05,-0.00017301280604442582,0.00016212493210332468,-2.9869517987890504e-06,-0.00014036043285159394,2.7349889705874375e-05,1.0650913736753864e-05,1.3052807389613008e-05,5.4880692914593965e-06,-2.2918220565770753e-05,5.546441752812825e-05,1.1429722235334339e-05,2.1909494080318836e-05,4.692866696132114e-06
-4.631184083336848e-06,1.468304526497377e-05,9.79188371275086e-07,7.278982366187847e-06,-2.3482434812649444e-05,1.767018102327711e-05,-7.479957730538445e-05,6.094600939832162e-05,2.084206698782509e-06,-5.336805224942509e-05,1.6615765844107955e-05,3.363287532920367e-06,1.169819790902693e-05,8.086866273515625e-06,-1.822868443923653e-05,2.078624720525113e-05,-3.3146233135994407e-06,8.301607294924906e-06,5.330969315764378e-06
-4.196621944174694e-06,4.9507034418638796e-06,-6.6655288719630335e-06,-3.6457513488130644e-06,-7.873150025261566e-06,1.6720794292268693e-05,-2.724476689763833e-05,3.787609966821037e-05,4.55871759186266e-06,-1.3971888620289974e-05,1.8628019006428076e-05,-9.49953118833946e-06,-3.1322350650953013e-06,-5.7113375078188255e-06,-8.58436669659568e-06,1.2146463177487021e-05,-6.72356941322505e-06,4.337543032306712e-06,-1.9695935407071374e-06
-3.3357223401253577e-06,1.0148165074497228e-05,-1.1196629202459008e-05,-5.81372802344049e-06,-3.7183635868132114e-06,1.499384507042123e-05,-3.623351585702039e-05,3.806372842518613e-05,8.75426098900789e-06,-1.567738399899099e-05,1.7694690541247837e-05,-2.3711905896561802e-06,-2.5687975657717743e-06,-1.4131254317817366e-06,-1.1819794963230379e-05,1.1177698070241604e-05,-1.0191536148340674e-05,4.590714979713084e-06,-1.0833168744284194e-06
-1.4507015180242888e-06,4.449886432666972e-06,-4.115009687666316e-06,-3.189423296134919e-06,-3.0755818443140015e-06,7.793616532580927e-06,-2.2808530729889753e-05,2.1328895854821894e-05,9.7589190772851e-06,-6.3269553720601834e-06,1.211644757859176e-05,8.217295999202179e-07,-1.485696884628851e-06,-3.447089056862751e-06,-9.015269824885763e-06,5.4529427870875224e-06,-4.742732016893569e-06,-2.1382811610237695e-06,7.283415470737964e-08
-6.628595983215746e-06,1.0532126566431543e-05,6.885138645884581e-07,3.9570404624100775e-06,-2.0226486412866507e-05,1.412794881616719e-05,-5.4507605455000885e-05,5.013654458707606e-05,-2.0347185909486143e-06,-2.517694611015031e-05,2.1112984541105106e-05,-2.600624611659441e-06,8.886781415640144e-06,9.585260158928577e-07,-1.8528075276691425e-05,1.64598661740456e-05,-7.598944648634642e-06,8.265417136499309e-06,2.176244834117824e-06
-1.5210791389108635e-05,9.323930498794653e-06,-1.924904609040823e-06,8.284664318125579e-06,-2.976505970764265e-05,3.1111413136386545e-05,-7.394282147288322e-05,7.64224369618205e-05,-8.60745649333694e-06,-4.315322257752996e-05,2.9322180125745945e-05,-6.627403536185739e-06,7.83485313604615e-06,1.3153339750715531e-06,-2.5439691853534896e-05,3.21470915878308e-05,-8.16495389699412e-06,1.889212444439181e-05,-1.8177202036895324e-06
-6.599446805921616e-06,1.4005218710977374e-05,4.779747541761026e-06,1.0834121439984301e-05,-3.0974449600762455e-05,2.3686467102379538e-05,-8.517330752511043e-05,7.953755630296655e-05,-4.339801876085403e-06,-6.648632552241907e-05,1.4455627024290152e-05,3.961940365115879e-06,1.3742385590376216e-05,4.842767566515249e-06,-2.214138294220902e-05,2.8865198146377224e-05,-2.5808726604736876e-06,1.18316177122324e-05,7.75293756305473e-06
-7.899163165348e-06,1.8896665551437763e-05,4.333536082867795e-06,9.923115555920958e-06,-3.568618012650404e-05,3.0430049264396075e-05,-0.00011512336641317233,0.00010417665725981351,7.2264022037416e-06,-8.659505692776293e-05,2.4391273655055556e-05,2.4037944967858493e-08,1.2012371030323266e-05,2.7139458325109445e-06,-2.7013617000193335e-05,3.515707976475824e-05,-5.763127319369232e-06,2.412069500223879e-05,4.674682031691191e-06
-2.134078226845304e-05,9.825853339862078e-06,-1.744437304296298e-05,-1.2418046429374385e-05,-2.552292062318884e-05,4.54362034361111e-05,-8.54225509101525e-05,0.00012011574290227145,6.189460918903933e-06,-4.051751602673903e-06,7.15612532076193e-05,-2.007977218454471e-05,-5.97900520915573e-06,-1.1348851288062178e-05,-4.2207169826724567e-05,2.3203519958769903e-05,-2.4134953491738997e-05,2.2102321963757277e-06,-8.592093308834592e-06
-4.091369191883132e-06,6.047032002243213e-06,-9.139188478002325e-06,-9.62289959716145e-06,-7.939450370031409e-06,1.58080983965192e-05,-5.090608465252444e-05,5.2889983635395765e-05,8.132054972520564e-06,4.061641448060982e-06,2.9850853024981916e-05,-5.785346729680896e-06,3.138907231914345e-07,-3.252727765357122e-06,-2.356637196498923e-05,9.785782822291367e-06,-1.0394605851615779e-05,-2.7185005819774233e-06,5.272033831715817e-07
-6.170860842757975e-06,-3.1973522709449753e-06,-2.8843683139712084e-06,-5.878544300230715e-06,-1.496171421422332e-06,5.451733613881515e-06,-5.819001671625301e-06,2.0176870748400688e-05,-1.488019734097179e-06,1.603279451956041e-05,2.5886303774314e-05,-2.880909960367717e-06,-6.180960099300137e-06,-4.204786819173023e-06,-8.15491193861817e-06,-3.2305470085702837e-06,-7.010816034380696e-06,-4.201659180580464e-06,-4.748793799080886e-06
-1.924573484757275e-05,3.621351197580225e-05,-5.166697576441948e-06,1.7180796021420974e-05,-6.871532059449237e-05,7.381637533399044e-05,-0.0001897918828035472,0.0002111355643137358,-4.58880958831287e-06,-0.00015602584062435199,3.740324427781161e-05,-7.211631100290106e-06,1.926851030020771e-05,5.1468221045070095e-06,-5.203088426242175e-05,7.463015799658024e-05,-1.18916051405904e-05,3.5436752796158544e-05,4.4366688598529436e-06
-2.4038817514338007e-06,2.5143599486909807e-06,-4.3501381696842145e-07,4.804169066119357e-06,-4.315095850415673e-06,7.771678951939975e-06,-1.3079799373372225e-05,9.573570650900365e-06,6.505379133159295e-07,-1.048006265591539e-05,-1.7531594949105056e-06,-3.1119375307753216e-06,5.439041956378787e-06,-1.4432421266974416e-06,-4.697682925325353e-06,4.750665539177135e-06,-1.4014349289936945e-06,7.411743126795045e-06,2.055427330560633e-07
-1.6490666894242167e-06,4.65604466626246e-06,6.010263859934639e-06,1.001896953312098e-05,-1.4554657084886458e-05,6.017135092406534e-06,-3.0453866202151403e-05,2.6627134502632543e-05,-3.299556738056708e-06,-3.0138716738292715e-05,-2.6107154553756118e-06,1.6864141798578203e-06,6.360260812243723e-06,1.7534857761347666e-06,-5.901409167563543e-06,1.2328866887401091e-05,4.055424142279662e-06,7.383991032838821e-06,1.7099914657592308e-06
-4.4916941988049075e-07,1.3019143352721585e-05,1.372113729303237e-07,2.346376163586683e-06,-1.150269605432186e-05,2.1770723833469674e-05,-5.008282028029498e-05,4.178809467703104e-05,5.505700983121642e-06,-3.656023568510136e-05,9.618346666684374e-06,-4.158862566328025e-06,5.8556215662974864e-06,1.9652773062261986e-06,-1.735925798129756e-05,1.760671716510842e-05,-8.603554761066334e-06,6.688356734230183e-06,2.415026756352745e-06
-2.9410228317150455e-06,1.4985275811341126e-06,-3.3684738127703895e-06,9.948944352800027e-07,-5.493675047318902e-06,3.4916747608804144e-06,-1.2014125786663499e-05,1.4152431958791567e-05,1.2930199773109052e-06,4.65141511085676e-06,1.662366048549302e-05,-4.446906018529262e-06,-6.470399966929108e-07,-2.9159814403101336e-06,-6.3995096297730925e-06,1.4845541045360733e-06,-3.96132509195013e-06,1.167594291473506e-06,-3.169713636452798e-06
-6.83316097749298e-06,-4.200210582894215e-06,-6.650735713265021e-06,-8.173920832632575e-06,-2.242577920696931e-06,7.65252627843438e-06,-4.691817593993619e-06,2.4760229734965833e-05,2.5615263439249247e-06,1.4984116660343716e-05,2.9319271106942324e-05,-1.0024754146797932e-05,-4.7345724851766136e-06,-5.650024064607351e-06,-7.619056020757853e-06,2.1490017587666443e-06,-7.02268607710721e-06,-7.663579026484513e-06,-5.919576778978808e-06
-3.0234334872147883e-05,1.589738292295806e-05,-3.700244496940286e-05,-2.5853991246549413e-05,-2.7803015655081253e-05,5.756422297054087e-05,-0.00011167261254740879,0.00015684490517742233,2.1286964511091355e-05,1.7267804651055485e-05,0.00013114010539538867,-3.4074303442821474e-05,-7.439794217134477e-06,-1.7553228644828778e-05,-7.434174739273658e-05,2.7480401513457764e-05,-4.6908043941584765e-05,-1.948151293618139e-07,-1.440346170511475e-05
-3.260472567490069e-06,3.590214419091353e-07,-5.777918659077841e-06,-2.5590172754164087e-06,-5.541085556615144e-06,6.657139238086529e-06,-7.745587936369702e-06,1.883601726149209e-05,-3.196356828993885e-06,3.419403583393432e-06,1.590666943229735e-05,-4.8333751010432024e-06,-2.624168246256886e-06,-1.5596725688737934e-06,-5.537411198019981e-06,2.9868951969547197e-06,-1.7010011106322054e-06,-6.19486399955349e-07,-3.2095900337481e-06
-2.2082913346821442e-05,8.722652182768798e-06,-2.0664492240030086e-05,-6.543894016886043e-06,-2.678859971183556e-05,5.155223516339902e-05,-8.481243314051312e-05,0.00013432285413728096,6.969289643166121e-06,-1.1243497510804445e-05,8.230763160099741e-05,-2.5254513275285717e-05,-8.482626753902878e-06,-1.3588427641764156e-05,-5.0355879466223996e-05,2.411394325463334e-05,-2.9205894861661363e-05,3.7471481562079134e-07,-9.340147670400256e-06
-2.372462404309772e-08,6.549962108692853e-06,3.1495555958827026e-06,6.434711963265727e-06,-1.3070502973278053e-05,4.2459560063434765e-06,-3.075918721151538e-05,1.4794371963944286e-05,-4.933450327371247e-06,-2.5072235075640492e-05,-9.480572771281004e-07,4.084095962753054e-06,1.089174975277274e-05,6.9128650466154795e-06,-1.2372331184451468e-05,1.1845611197713879e-05,4.461771823116578e-07,1.1197204457857879e-05,6.627231869060779e-06
-6.530353289235791e-06,7.0725091063650325e-06,-1.2675325706368312e-05,-5.976480679237284e-06,-8.263826714483002e-06,2.1215546766484294e-05,-3.446096752668382e-05,3.7573584904748714e-05,1.0047996511275414e-05,-5.870880158909131e-06,2.4669836875546025e-05,-6.062549800844863e-06,5.893821253266651e-06,-2.2468580027634744e-06,-2.191677504015388e-05,1.3656785085913725e-05,-1.5594153296660807e-05,-1.5103714758879505e-06,9.78460008127513e-07
-3.9484812077716924e-06,-3.205159373464994e-07,-2.984465936606284e-07,-2.6244542823405936e-06,-7.992922292032745e-06,1.0619735235195549e-05,-3.467458191153128e-05,3.3400482607248705e-05,1.8891334434556484e-06,2.2588492356589995e-06,2.2799453120114777e-05,-1.9512217477313243e-06,-3.246739652240649e-06,-9.946426899887229e-07,-1.0511072559893364e-05,4.029314823128516e-06,-3.86675037589157e-06,-1.2888626770291012e-06,-3.278281383245485e-06
-4.138636541028973e-06,-4.3677880512404954e-07,-1.951442754943855e-06,-2.9713792173424736e-06,-4.151325811108109e-06,3.2693078537704423e-06,-1.182939377031289e-05,2.1233663574093953e-05,1.719603460514918e-06,-5.439939286588924e-06,1.2991727999178693e-05,-4.290292963560205e-06,-2.238303295598598e-06,-4.8248448365484364e-06,-1.117608007916715e-06,7.359024039033102e-06,8.188799256458879e-07,-2.3198117560241371e-07,-3.770274815906305e-06
-1.8927925509615307e-05,4.871573253240058e-06,7.031568202364724e-06,1.3077025528218655e-05,-3.2551366530242376e-05,1.0927628977697168e-05,-3.791942435782403e-05,4.440147426976182e-05,-1.4160806131258141e-05,-1.3963705896458123e-05,2.627021422085818e-05,-9.449855497223325e-06,4.8251147291011875e-06,-4.881669156020507e-06,-1.0276341384951593e-05,2.1348334939830238e-05,5.203537511988543e-07,1.6027327546908055e-05,-7.169517175498186e-06
1.107117896026466e-06,2.424503179554449e-06,-1.6658263575664023e-05,-1.9031106603506487e-05,7.929663802030973e-06,1.5585819937768974e-05,-3.480885879980633e-05,4.036329119116999e-05,1.8427845134283416e-05,-4.6831928557367064e-08,3.3338124012516346e-05,1.1288475434412248e-06,-5.8170672172508375e-06,-6.11789732829493e-06,-1.725340234770556e-05,3.095143483733409e-06,-1.2344147990006604e-05,-1.046481133926136e-05,-8.57967876299881e-07
-1.4562172964360798e-05,1.1804344921984011e-05,-2.050930470431922e-05,-7.932561288725992e-06,-1.4882847153785406e-05,4.1535065065545496e-05,-7.045554957585409e-05,9.490419324720278e-05,1.2503981167810707e-05,-8.513899615536502e-06,6.38804594927933e-05,-1.494196112616919e-05,1.3183853297960013e-07,-9.907677622322808e-06,-4.444831938599236e-05,1.921430748552666e-05,-3.278438998677302e-05,1.8546893443271983e-07,-5.220978152919997e-06
-3.3500787139928434e-06,2.936268401754205e-06,-5.143002454133239e-06,-2.496083197911503e-06,-1.990051259781467e-06,8.796207112027332e-06,-1.2566528312163427e-05,2.4573728296672925e-05,2.539548404456582e-06,-4.4181774683238473e-07,1.9604582121246494e-05,-1.0677890713850502e-05,5.178540050110314e-07,-4.990500201529358e-06,-1.4834272406005766e-05,9.766288712853566e-06,-1.1057136362069286e-05,2.873879566323012e-06,-4.060996161570074e-06
-5.743457450080314e-06,5.4692710591552895e-06,8.187524294100967e-07,1.7818629203247838e-06,-1.664998671913054e-05,1.5344370467573754e-05,-4.273876220395323e-05,4.282298505131621e-05,-4.391976972328848e-06,-2.2648291178484214e-05,1.467324932491465e-05,-1.5376963347080164e-06,5.747193881688872e-06,7.427152013406157e-07,-1.664982801230508e-05,1.1728475328709465e-05,-5.622200660582166e-07,1.0307418961019721e-05,1.4859233488095924e-06
