Fp1,F7,T7,P7,O1,C3,Fp2,F8,T8,P8,O2,C4,P4,Cpz
1.1495720173115842e-05,-2.4778471924946643e-05,-1.2564736152853584e-05,-6.192121418280294e-06,-4.447928404260892e-06,-7.969829312060028e-06,1.797587765395292e-05,1.472717713113525e-05,4.841190786919469e-06,2.6021975827461574e-06,5.119745765114203e-07,1.4440890936384676e-06,1.2235152553330408e-06,1.1313439607363307e-06
8.081507075985428e-05,-0.00014245997363104834,-8.413944487983827e-05,-4.945015007251641e-05,-3.895671852660598e-05,-5.026722146794782e-05,0.00012392252938298043,0.00015534892736468464,4.091575601705699e-05,-1.2969667295692489e-07,-2.2189135052030906e-05,1.759382553245814e-05,-9.194639460474718e-06,-2.1809118436522112e-05
-2.751652436927543e-05,-3.536350959620904e-05,-1.5655221432098188e-05,-2.675795371942513e-06,4.54566225016606e-06,-2.4140590539900586e-06,-1.4789020042371703e-05,1.8808030290529132e-05,1.6120626696647378e-05,1.1477384532554424e-05,1.0666151865734719e-05,1.3761586501459533e-05,1.4275638932303991e-05,8.759051524975803e-06
3.729668605956249e-06,-5.5339841992463334e-05,-4.241106489644153e-05,-1.791847353160847e-05,-2.4572386436716442e-06,-2.8274930514271546e-05,2.1357865534810117e-05,5.426534971775254e-05,2.5092705641327484e-05,1.4965093669161433e-05,5.678717343471362e-06,1.289756255573593e-05,9.331416208624432e-06,-9.168325050268322e-07
1.6131798474816605e-06,-7.714281309745274e-05,-3.8230607970035635e-05,-1.8164178527513286e-05,-7.223718966997694e-06,-2.134993701474741e-05,2.405897066637408e-05,6.71449233777821e-05,2.140568358299788e-05,1.7271539945795666e-05,5.169087216927437e-06,1.4468838799075456e-05,1.180193294203491e-05,-8.229108061641455e-07
-9.416519816340951e-06,-3.793907671933994e-05,-1.4616308817494428e-05,-3.014674803125672e-06,-1.2478280950745102e-06,-1.2574598031278583e-05,1.1193606042070314e-06,3.3003302860379335e-05,1.2294117823330453e-05,1.4330811836771318e-05,5.0480999789215275e-06,6.96648893949714e-06,6.807322279200889e-06,-7.605024165968644e-07
-9.455352255827165e-06,-6.268538800213719e-05,-3.219650807295693e-05,-1.4599922792513098e-05,-5.182227610589507e-06,-1.5198890196188586e-05,1.1734513464034535e-05,5.913901986787096e-05,2.2535306015925016e-05,1.0636541674102773e-05,5.771021960754297e-06,1.6323398767781327e-05,9.117200079344912e-06,4.061289871515328e-06
-8.157839829436853e-06,-4.0767221435089596e-05,-1.4471894246526062e-05,-4.189277859723006e-06,8.474519290757598e-07,-2.9777556846966036e-06,9.85300323463889e-06,3.668701901915483e-05,1.3822628716297913e-05,-1.9604685803642496e-06,-2.7378156559620948e-06,9.18585783438175e-06,3.6014138231621473e-06,1.2649010727727727e-06
-2.682619833649369e-05,-4.3236308556515723e-05,-1.010947653412586e-05,-1.0450867193867452e-07,4.909027211397188e-06,-5.820761543873232e-06,-1.481258152580267e-05,3.0287396839412395e-05,2.4402105736953672e-05,1.4650719435849169e-05,7.057684115352458e-06,6.746034159732517e-06,9.21438504519756e-06,3.64248575124293e-06
-2.415177095826948e-05,-1.8842782537831226e-05,4.91596892970847e-07,8.42383326471463e-06,6.791702617192641e-06,1.7995839129980595e-06,-2.0295505009926273e-05,1.3548627975978889e-05,6.745479254277598e-06,6.467950413480139e-06,5.955303095106501e-06,6.268808647291735e-06,4.159712943874183e-06,2.637458237586543e-06
2.0431793018360622e-05,-1.6840426724229474e-05,-1.561470116939745e-05,-1.0577628472674405e-05,-4.212836074657389e-06,-9.431715426444498e-06,2.1623507564072497e-05,1.7480597307439893e-05,3.5493303727207604e-06,-8.281240297947079e-07,-1.5461055227206089e-06,2.3243401301442645e-06,-2.9640686989296228e-06,-3.3939641070901416e-06
-5.621021045953967e-06,-1.9836391402350273e-05,-5.622911430691602e-06,-1.910769242385868e-06,-8.458528100163676e-08,-2.2701128727931064e-06,-1.0643548193911556e-06,1.6784690160420723e-05,7.601855031680316e-06,3.234819814679213e-06,2.8207346076669637e-06,3.6262245544094185e-06,1.9672734197229147e-06,3.7455038182088174e-07
-1.3511902238860785e-05,-1.562715715408558e-05,-7.300061042769812e-06,-2.7571880991672515e-06,4.471606189326849e-06,-1.5867436502503551e-06,-8.521735253452789e-06,9.359332523217745e-06,8.046479877066304e-06,7.063647785798821e-06,5.908668072152068e-06,5.177374077902641e-06,5.502379110566835e-06,3.775300683628302e-06
-1.1661836651910562e-05,-2.2263206119532697e-05,-1.588045802236593e-05,-6.978176315897144e-06,-2.4936525733210146e-08,-2.788002234410669e-06,-6.474595465988386e-06,6.842474704171764e-06,1.5230290955514647e-05,1.4923587059456622e-05,5.342441454558866e-06,1.0191157571171061e-05,8.563210315060132e-06,4.978048224302256e-06
6.862167538201902e-06,-5.5218999932549195e-06,-7.226306479424238e-06,-9.943229542841436e-06,-5.906813612455153e-06,-4.551297934085596e-06,1.1703908057825174e-05,1.4682860637549311e-05,3.584066689654719e-06,-1.3848153344042657e-06,-2.079586010950152e-06,2.7685709937941283e-06,-7.943173159219441e-07,-2.1933072957835975e-06
-1.8810208302966203e-05,-2.6317884476156905e-05,-1.2451278962544166e-05,9.400951057614293e-07,4.696523149050336e-06,-6.889756150485482e-06,-1.2684108696703333e-05,1.0997994877470774e-05,1.1228446282984805e-05,1.6751027033024002e-05,8.931094612307788e-06,1.1594275633797224e-05,9.550184813633678e-06,2.463595137669472e-06
2.5400902813998982e-05,-1.039534231495054e-05,-1.3809267784381518e-05,-1.2013601690341602e-05,-1.3458417669198752e-05,-8.539491545889177e-06,3.5232688787800726e-05,2.8256302584850346e-05,4.772764782501326e-06,-6.392076343786357e-06,-1.3376854184343756e-05,4.0468398765369784e-07,-7.518630638969626e-06,-8.56366037993439e-06
-2.1710218788939528e-05,-2.4250604838016443e-05,-4.382340691222453e-06,9.733446859172545e-06,7.283412287506508e-06,4.3055229070887435e-06,-1.6092695943825674e-05,2.7415508156991564e-06,1.53166547534056e-06,7.111588967489979e-06,8.726981491236074e-06,5.935926537858904e-06,9.244291277354932e-06,9.821472303883638e-06
-5.197275640966836e-07,-1.6753743238950847e-05,-8.711963346286211e-06,-9.451332374510457e-06,-8.5384904195962e-06,-9.1837157469854e-06,4.620958009127207e-06,3.581276791919663e-05,1.3759448620476178e-05,4.11517214615742e-06,-1.4727721691087936e-06,4.7570718493261666e-06,1.298840288654901e-07,-8.56355427458766e-06
-2.4146069250718938e-05,-4.815461397811305e-05,-1.6682204659446143e-05,4.771402018377557e-06,1.1140444257762283e-05,-3.924942575395107e-06,-1.4125054349278798e-05,1.7333612049696967e-05,8.530740160495043e-06,1.2940120541315991e-05,1.2243537184986053e-05,1.3643051147482765e-05,1.4630265923187835e-05,1.1799712410720531e-05
1.7067613953258842e-06,-6.804991426179186e-05,-2.6335978873248678e-05,-1.6901049093576148e-06,1.17463969218079e-06,-1.3863577805750538e-05,1.4352339348988608e-05,5.0153643428529904e-05,1.6457335505037918e-05,8.194966994778952e-06,5.1489623302813925e-06,8.210898840843583e-06,4.952159400772871e-06,-4.1213297663489357e-07
-2.9648646886926144e-05,-5.461629552883096e-05,-2.2181357053341344e-05,-8.000924026418943e-06,-4.513423505159153e-06,-1.0563771866145544e-05,-3.5338989619049244e-06,8.315861487062648e-05,2.7098418286186643e-05,5.208234142628498e-06,-2.778384441626258e-06,1.3511927136278246e-05,4.7302992243203335e-06,2.129201117639923e-06
-2.1436176211864222e-05,-6.059472343622474e-05,-2.84625912172487e-05,-1.8030528735835105e-05,-1.0297063226971659e-05,-1.3698323186872585e-05,3.857022647935082e-06,9.849895650404505e-05,3.5505107007338665e-05,8.0455579336558e-06,-6.844265499239555e-06,1.7749783182807732e-05,9.790392141439952e-07,-5.27179315668036e-06
-1.770717835825053e-05,-5.078228423371911e-05,-2.2829794033896178e-05,-7.258429832290858e-06,2.0728393792524002e-06,-6.887890776852146e-06,-2.5040153559530154e-06,3.58746838173829e-05,1.805036299629137e-05,1.3095851500111166e-05,5.8700807130662724e-06,1.660534235270461e-05,1.0409905826236354e-05,5.990524513777018e-06
-7.561666279798374e-07,-1.8665275320017827e-05,-7.317516747207264e-06,-2.0904835622559403e-06,-3.97012809116859e-06,-7.657541118533118e-06,5.438678726932267e-06,2.0821701582462993e-05,1.0576326531008817e-05,3.6280860058468534e-06,1.9950343812524807e-06,3.10713392082107e-06,2.8331078283372335e-07,-5.393162155087339e-06
-1.6758240235503763e-06,-1.1001704933732981e-05,-7.096297167663579e-06,-5.863320438947994e-06,8.626393537269905e-07,6.320169632090256e-08,-9.075483831111342e-08,1.1594239822443342e-05,3.8623147702310234e-06,1.6745843822718598e-07,1.5209976993446617e-06,6.857966468487575e-06,-8.025949682632927e-07,1.6016801964724436e-06
1.1002614201061078e-05,-2.178424892917974e-05,-2.5040569198608864e-05,-3.263408143538982e-05,-1.1182187790836906e-05,-2.2693747837365663e-05,2.1312182070687413e-05,2.61053492067731e-05,1.852500827226322e-05,4.463392770048813e-06,2.322830340517612e-06,1.0610327535687247e-05,1.0940831089101266e-05,8.052297516769613e-06
-2.2505105334857944e-06,-9.528105692879763e-06,-7.633828317921143e-06,-3.614927663875278e-07,-2.0830168523389148e-06,-2.576584847702179e-06,2.7325361315888586e-06,1.2421713108778931e-05,5.633282853523269e-07,-1.0728304005169775e-06,-5.680931280949153e-07,7.723088629063568e-06,1.0636013030307367e-06,1.5701953088864684e-06
2.5882736736093648e-06,-6.943433982087299e-05,-3.828874247346903e-05,-5.36367087988765e-06,9.639640211389633e-06,-1.2217011317261495e-05,1.8730866941041313e-05,3.0183589842636138e-05,8.737035386729985e-06,1.688162819846184e-05,1.61198940986651e-05,4.799908765562577e-06,1.0581391165942478e-05,7.041536491669831e-06
-6.169664629851468e-05,-9.121192852035165e-05,-4.857843669014983e-05,-1.6673370737407822e-05,1.4134020602796227e-06,-2.728695108089596e-05,-3.4008401144092204e-05,0.00013893721188651398,5.444329326564912e-05,3.1482741178479046e-05,1.2821838026866317e-05,2.5415479285584297e-05,1.9833408259728458e-05,-4.891642731763568e-06
-2.06811973839649e-05,-3.911942712875316e-05,-2.6313422949897358e-05,-1.56211195871947e-05,1.7286220099776983e-07,-1.5920199530228274e-05,-1.61266143550165e-07,4.439164877112489e-05,2.0374001906020567e-05,1.8290424122824334e-05,1.1653469300654251e-06,1.637012610444799e-05,1.0120855904460768e-05,6.931365987838944e-06
5.549616616917774e-06,-2.0777280042239e-05,-1.6534204405616038e-05,-1.1122773230454186e-05,-8.459965101792477e-06,-1.2572063496918418e-05,1.7547821698826738e-05,3.05330195260467e-05,1.6883227090147557e-05,5.27304359820846e-06,-1.7067413864424452e-06,8.510196494171396e-07,1.7200532056449447e-06,-7.1847744038677774e-06
-1.7957401723833755e-05,-2.7916110411752015e-05,-4.215510398353217e-05,-3.430703145568259e-05,-1.1330013167665243e-05,-1.112186987484165e-05,-1.2984542991034687e-05,1.9902941403415753e-05,3.337981206641416e-05,4.0942448322311975e-05,5.880916887690546e-06,2.6466033801852973e-05,2.235618194390554e-05,8.843739124131389e-06
-3.036379348486662e-05,-2.98253498840495e-05,-7.287741027539596e-06,5.5268019423238e-06,6.260201189434156e-06,-6.707049578835722e-06,-1.619742761249654e-05,2.9523452667490346e-05,1.6874842458491912e-05,8.117713150568306e-06,6.468045285146218e-06,7.4552253863657825e-06,7.51965581002878e-06,2.6354209694545716e-06
-7.792882570356596e-06,-5.6233811847050674e-05,-1.6874183245363383e-05,-2.919308371929219e-06,5.332875673502713e-06,-1.627487972655217e-05,6.449477041314822e-06,4.389562673168257e-05,1.4025218206370482e-05,1.2200318451505154e-05,6.153882623038953e-06,7.196537978870765e-06,8.281984605673642e-06,-3.440856744418852e-06
2.2694771814713022e-05,-1.7720858068059897e-05,-1.022113663395885e-05,-6.1456703406292945e-06,-6.77891830491717e-06,-6.47876129278302e-06,2.658070752659114e-05,1.7447459867980797e-05,-5.023957783123478e-08,-2.016524831560673e-06,-6.283797119976953e-06,-2.9275892643454426e-06,-3.3575479960745724e-06,-4.74189619126264e-06
2.4802962798275985e-05,-4.479276458368986e-05,-2.9794593046972295e-05,-1.708332251837419e-05,-8.861647756930324e-06,-1.979890066650114e-05,3.2014300813898444e-05,3.8358967685780954e-05,1.7902011904880055e-05,1.254547123608063e-05,-7.697190085309558e-07,6.759330062777735e-06,-1.5799580523889745e-06,-9.702135002953582e-06
-1.6535255781491287e-05,-7.536107841588091e-05,-3.97195643699888e-05,-1.843306381488219e-05,-6.084015694796108e-06,-1.3089769026919384e-05,1.0353791594752693e-05,6.540494905493688e-05,1.2123156011512037e-05,1.2872808383690426e-05,8.243096090154722e-06,2.645912809384754e-05,1.7901866613101447e-05,1.586395319463918e-05
1.6553764453419717e-05,-0.0001240634373971261,-5.8449899370316416e-05,-3.155845661240164e-05,-1.3628368719764694e-05,-2.24222339966218e-05,4.607367554854136e-05,0.00010420685066492297,3.275103881605901e-05,1.0850414582819212e-05,-4.172125670720561e-06,2.7400428507462493e-05,9.84845405582746e-06,6.609894398934557e-06
-3.0660368338431e-05,-8.35114606161369e-05,-3.977833375756745e-05,-1.9928709207306383e-05,-9.21244100027252e-06,-1.678594071563566e-05,-1.390229954267852e-06,8.863483890308999e-05,3.8208210298762424e-05,2.3772766326146666e-05,5.6348799262195826e-06,2.3702788894297555e-05,1.641265180296614e-05,4.9013464717972965e-06
5.715153383789584e-05,-4.5842842041565746e-05,-3.212927458662307e-05,-1.8398525753582362e-05,-1.4940405890229158e-05,-1.6418731298983857e-05,6.619629112947223e-05,4.6057971303525846e-05,-2.495817625458585e-06,-9.13658300305542e-06,-9.750800472829724e-06,-3.2317586828867206e-06,-9.743439321141523e-06,-7.317622987557115e-06
-7.827716035535559e-05,-0.00012196864554425701,-4.129246053707902e-05,-7.812286639818922e-06,6.216976544237696e-06,-1.4787467762289452e-05,-3.4897515433840454e-05,0.00010073042358271778,5.758975567005109e-05,3.828236094705062e-05,1.809263358154567e-05,3.478526241451618e-05,2.658858102222439e-05,1.674953409747104e-05
-3.648038182291202e-05,-0.0001068455858330708,-5.0832559281843714e-05,-2.2509113478008658e-05,-6.676938937744126e-06,-2.5654951059550513e-05,8.979543054010719e-06,0.00011415745029808022,4.5779643187415786e-05,2.658552966749994e-05,6.48010154691292e-06,3.0196798888937337e-05,1.6219712961174082e-05,6.007462367563221e-07
-3.3386631912435405e-05,-3.276420829934068e-05,-7.805072527844459e-06,-3.1448307709069923e-06,2.2260574041865766e-06,-4.324269866629038e-06,-1.887039798020851e-05,4.4468208216130733e-05,1.783546872502484e-05,9.879025810732855e-06,4.951988842094579e-06,9.227635018760338e-06,8.310511702802614e-06,3.3965197872021236e-06
-2.001995744649321e-05,-5.050655818195082e-05,-2.258794665976893e-05,-9.415850854566088e-06,-8.846194759826176e-06,-1.890997646114556e-05,2.7413339012127835e-06,7.870623858252657e-05,3.273879678999947e-05,1.0686457244446501e-05,-2.8056465453119017e-06,1.369389701721957e-05,2.990987013617996e-06,-8.465581231575925e-06
-2.6330185391998384e-06,-1.3249515177449211e-05,-7.118571375031024e-06,-2.803735242196126e-06,-5.465890353661962e-07,-6.966691216803156e-06,4.459102456166875e-06,2.2067591999075375e-05,1.1167791853949893e-05,7.079408632648665e-07,-2.115631415389174e-06,3.903931428794749e-06,-1.464262595618493e-06,-5.408345828072925e-06
3.832119546132162e-07,-5.013168811274227e-05,-1.6224003957177047e-05,-1.0508988452784251e-05,-7.809417411408504e-06,-1.1659007213893346e-05,2.7665158995660022e-05,6.087770452722907e-05,1.3803902220388409e-05,-3.2669804568286054e-06,-7.1448032485932345e-06,6.686926212751132e-06,-4.48747869086219e-07,-2.223268893430941e-06
-2.4069224309641868e-05,-2.022636545007117e-05,-6.072020198644168e-06,-6.0164837591969444e-06,-4.961874850550885e-06,-2.510878402972594e-06,-1.1607669875957072e-05,4.722107405541465e-05,1.5330162568716332e-05,3.6859637475572526e-06,-4.1733696605206205e-06,1.0428414498164784e-05,-4.89253579871729e-08,3.021193833774305e-06
-5.816165185024147e-06,-2.8240144729352323e-05,-7.462053062567975e-06,-3.561450967026758e-06,-4.344096396380337e-06,1.913500454975292e-06,-8.827646524878219e-06,3.848995402222499e-05,1.1348634259888968e-05,1.7495158317615278e-06,-4.108106622879859e-06,5.2082414185861126e-06,7.904816357040545e-07,2.859336746041663e-06
1.1795867749242461e-05,-2.2579727328775334e-05,-1.4069373719394207e-05,-4.037175585835939e-06,-4.818703246201039e-06,-7.062072427288513e-06,1.606398441822421e-05,2.095322543027578e-05,7.65074241826369e-06,2.1137466461595977e-06,-3.802906462624378e-06,1.6386329662054777e-06,-3.086195675905401e-06,-7.600474418723024e-07
3.6284927773522213e-06,-4.808937228517607e-05,-2.9896369596826844e-05,-6.271610402563965e-06,2.168780000033621e-06,-1.1891187114088098e-05,1.518931458122097e-05,2.6103222808160353e-05,1.2746147149300668e-05,1.2767097587129683e-05,7.4064164437004365e-06,7.2921186529129045e-06,8.468036412523361e-06,3.7891368265263736e-07
-9.00222312338883e-06,-2.0246707208571024e-05,-8.802314141576062e-06,-3.0802287938058726e-06,1.7530390437059395e-06,-4.886526937752933e-06,-3.3637093110883143e-06,1.4228699114937626e-05,1.0495397532395145e-05,6.992647740844404e-06,5.111508471600246e-06,2.1296593786246376e-06,5.883511221327353e-06,2.787249172797601e-06
-9.724161373014795e-06,-3.1859496630204376e-05,-3.291190793675014e-05,-2.287577103743388e-05,-2.2307147901301505e-05,-1.8659240595297888e-05,4.167350198258646e-06,3.5346356526133604e-05,3.870622504109633e-05,2.3203402633953374e-05,-1.8515524971007835e-06,2.8499451218522154e-05,1.3144337117410032e-05,-2.8778467822121456e-06
2.6725125167104125e-05,-5.84667177463416e-05,-3.1081675388122676e-05,-2.4799642176276393e-05,-1.4729207578056958e-05,-7.794906196068041e-06,3.7756225992779946e-05,5.1883804189856164e-05,8.704564606887288e-06,7.918222308944678e-07,-7.466444344572665e-06,1.18978633736333e-05,2.164452318709209e-06,4.4147318476461805e-06
1.884313655864389e-05,-3.688931974465959e-05,-2.4847059648891445e-05,-1.3196678992244415e-05,-7.145559266064083e-06,-2.116521955031203e-05,2.6424150746606756e-05,3.855140994346584e-05,1.538656988486764e-05,5.747279168133446e-06,-1.4533374894654116e-06,3.637606369011337e-06,1.91314279618382e-06,-5.806118451801012e-06
2.8628949621634092e-05,-6.74800576234702e-05,-3.393754968783469e-05,-1.698362666502362e-05,-5.331269676389638e-06,-1.8230352907266933e-05,4.0727628856984666e-05,4.561177047435194e-05,1.274329588341061e-05,7.264923169714166e-06,-9.178443178825546e-07,8.279908797703683e-06,1.9044073269469664e-06,-2.280179160152329e-06
1.3862090781913139e-06,-5.256754957372323e-05,-2.6598068870953284e-05,-1.5404939063046186e-05,-1.9731979037374003e-06,-8.154736860888079e-06,1.59923138198792e-05,3.914010085281916e-05,1.6338084435574274e-05,6.2940271163824946e-06,1.5530824839515844e-06,1.1698296475515235e-05,7.768808700348018e-06,4.527568108869673e-06
4.644936780096032e-06,-1.6025192280721967e-05,-1.414766256857547e-05,-1.5006386092863977e-05,-9.033048399942345e-06,-1.2207830877741799e-05,1.4933208149159327e-05,2.6067117687489372e-05,8.045272352319444e-06,5.473132034694572e-06,3.126459887425881e-06,3.6258378486309084e-06,4.729183046947583e-06,-4.225028021664912e-06
-1.9052619336434873e-05,-2.9919484859419754e-05,-1.2224712691022432e-05,6.869554454169702e-07,5.6693841088417685e-06,1.685005372564774e-06,-1.022816547902039e-05,9.420924698133604e-06,1.1312296919641085e-05,1.1449128578533418e-05,6.5238548359047854e-06,9.625506322663568e-06,9.075856951312744e-06,5.976070497126784e-06
6.331711119855754e-06,-5.312428038450889e-05,-5.101903448689882e-05,-2.4314560960192466e-05,4.468328370421659e-06,-3.43631581927184e-05,1.8833451576938387e-05,2.5491237465757877e-05,2.900037816289114e-05,3.706958432303509e-05,2.713629055506317e-05,9.822260835790075e-07,1.7199916783283697e-05,-3.6920914681104477e-06
-1.0149246918444987e-05,-2.2544913008459844e-05,-6.120870693848701e-06,-4.91502134991606e-06,-6.301578878264991e-06,5.124268227518769e-07,-1.0499388736207038e-07,3.533490826157504e-05,1.1589460072514157e-05,6.559657776961103e-07,-1.0884995162996347e-05,1.081718312434532e-05,-3.3438054742873646e-06,5.455483460536925e-06
-2.0131496057729237e-05,-2.715603113756515e-05,-5.325025995261967e-06,3.5562716220738366e-06,5.004432750865817e-06,-2.3278078060684493e-06,-1.1216446637263289e-05,1.0500931239221245e-05,7.091505722200964e-06,8.314586011692882e-06,8.673321076457796e-06,7.756231980238226e-06,8.028200795706653e-06,7.231321887957165e-06
2.3596989194629714e-05,-0.00012655485261348076,-6.026163828209974e-05,-3.0151491955621168e-05,-2.0620232135115657e-05,-2.8407888748915866e-05,5.361833427741658e-05,0.0001220283011207357,4.177435585006606e-05,1.5676556529342633e-05,-9.687388317303203e-06,1.9833910982924863e-05,4.753864686790621e-06,-5.5988202802836895e-06
9.959943781723268e-06,-1.7231966921826825e-05,-8.33006197353825e-07,-4.218383764964528e-06,-7.593961981910979e-06,-5.836405762238428e-06,2.1037485566921532e-05,4.635675941244699e-05,5.85887573834043e-06,-8.8932224571181e-06,-1.5492651186832518e-05,-1.4814222595305182e-06,-1.116953399105114e-05,-1.0462508839736984e-05
-3.1555082387058064e-05,-0.00011417483619879931,-4.948581045027822e-05,-2.614870754769072e-05,-1.748869999573799e-05,-2.267657964694081e-05,-3.082941475440748e-06,0.00013169483645469882,6.156313111205236e-05,2.5033607016666792e-05,-3.379259396751877e-06,3.266132443968672e-05,1.4426865163841285e-05,2.6121506380150095e-06
4.867606548941694e-07,-1.617850830371026e-05,-7.639604518772103e-06,-4.843964632073039e-06,-4.816087312065065e-06,-3.5861194191966206e-06,5.217452780925669e-06,2.0810817659366876e-05,6.708795012855262e-06,9.837312973104417e-07,-3.0658170544484165e-06,4.871836495112802e-06,-1.1900098115802393e-06,2.2407179471883865e-06
1.4835122783551924e-06,-2.6072007131006103e-05,-2.7987367730020196e-05,-1.2869967576989438e-05,-2.4824898900988046e-06,-1.3108003258821554e-05,5.151575123818475e-06,8.48133777253679e-06,1.3128071771006944e-05,1.626777338969987e-05,7.746425580990035e-06,1.159179441856395e-05,1.278781518010419e-05,5.881530341866892e-06
-2.264314389321953e-06,-2.5286638219768065e-05,-1.8767435449262848e-05,-1.4109046787780244e-05,-3.3945380115696366e-06,-1.0961892257910222e-05,4.493509550229646e-06,3.9089363781386055e-05,1.26630593513255e-05,5.490945568453753e-06,6.219931947271107e-07,9.167014923150418e-06,2.3165894162957557e-06,9.413888619747013e-07
-3.357553941896185e-05,-3.683388058561832e-05,-1.1351429748174269e-05,-3.190896336491278e-06,-9.846344255493023e-07,-7.072039807098918e-06,-1.8371158148511313e-05,4.935476454193122e-05,2.2628797523793764e-05,1.2346996300038882e-05,4.279083441360854e-06,1.0604294146787652e-05,7.09232472217991e-06,5.0733162879623706e-06
-1.779082685970934e-05,-6.21097133262083e-05,-3.3187509416165994e-05,-1.32143177324906e-05,-2.040974777628435e-06,-1.5315579275920754e-05,-2.531733116484247e-07,6.631909855059348e-05,2.68519561359426e-05,1.804710859687475e-05,7.043617188173812e-06,1.4521078469442728e-05,1.1203214171473519e-05,-7.397375156870112e-08
-1.0915782695519738e-05,-2.1708474378101528e-05,-1.1561691508177319e-05,-4.616907062882092e-06,-2.895204829655995e-06,-4.9708285132510355e-06,9.98529685602989e-07,4.8303163566743024e-05,7.977425411809236e-06,8.707229426363483e-07,-2.9120994895492913e-06,3.7764284570585005e-06,-1.0244648365187459e-06,-1.3208206439685455e-06
-3.4985601814696565e-05,-5.466501988848904e-05,-2.8750082947226474e-05,-9.089701961784158e-06,-5.326593054633122e-06,-1.2406468044900976e-05,-1.6080975001386832e-05,5.338581604519277e-05,3.439460942900041e-05,2.4236854187620338e-05,9.371926807943964e-06,2.097824130942172e-05,1.5858419260439405e-05,3.0785757161311267e-06
1.4992001524660736e-06,-5.346732632460771e-05,-2.0621851945179515e-05,-4.0100965179590276e-06,1.9584401798056206e-06,-1.2138131978645106e-05,1.0414170901640318e-05,3.49719757650746e-05,1.419569889549166e-05,8.929943305702182e-06,7.2696850565989735e-06,6.3780389609746635e-06,6.908309387654299e-06,-2.28805402002763e-06
1.6805492577987025e-05,-4.406182051752694e-05,-3.149515941913705e-05,-2.0398496531015553e-05,-5.950299737378373e-06,-1.701789460639702e-05,2.5564864699845202e-05,3.457132424955489e-05,1.7834721347753657e-05,1.0394761829957133e-05,1.3566477718995884e-07,7.438121656377916e-06,5.414843144535553e-06,7.638754340177911e-07
1.3621402104035951e-05,-2.3042935936246067e-05,-1.219549903908046e-05,-4.91281934955623e-06,1.1170302514074137e-06,-1.3705363357985334e-05,2.1369392925407737e-05,1.9375525369014213e-05,3.4618669815245084e-06,3.422883537496091e-06,2.241461857011018e-06,-1.626417969191607e-06,1.4758425095351413e-06,-1.0602367865431006e-05
2.027827395068016e-05,-7.089947575877886e-05,-3.886081776727224e-05,-1.5503014765272383e-05,-1.977462034119526e-06,-1.2459958270483185e-05,3.2588224712526426e-05,3.539096894655813e-05,1.153751532001479e-05,9.576583181569731e-06,7.044566245895112e-06,9.972333259611332e-06,9.686015800980385e-06,3.626248826549272e-06
1.930425059981644e-05,-5.2631252401624806e-05,-3.141981517273962e-05,-1.793453611753648e-05,-9.485798727837391e-06,-1.1527536173616681e-05,2.8464015485951677e-05,3.664700489025563e-05,1.6527692423551343e-05,5.180744665267412e-06,-5.780283572676126e-06,1.2099957984901266e-05,7.555909633083502e-06,2.9996404009580147e-06
6.680019669147441e-05,-0.00016678992778906832,-7.769964076942415e-05,-4.503139734879369e-05,-2.540250807214761e-05,-4.59661952731949e-05,0.00010335639581171563,0.0001595716348674614,4.8225702357740374e-05,6.0541206039488316e-06,-2.3819771740818396e-05,2.645978520376957e-05,-5.087413910587202e-06,-2.0670976482506376e-05
6.428899723687209e-07,-1.3038436463830294e-05,-6.418342195502191e-06,-2.5331602842015855e-06,-1.1336260286043398e-06,-6.919635552549153e-06,7.3429323492746335e-06,1.32604614009324e-05,5.725920289023634e-06,3.414958882785868e-06,3.920824610759155e-06,4.48535502073355e-07,4.374385298433481e-08,-4.75706769975659e-06
1.1773530786740594e-05,-3.7702043755416526e-05,-1.9477191017358564e-05,-1.0371180792390078e-05,-9.263788342650514e-06,-1.0554216657965299e-05,2.247914653707994e-05,3.140200655593617e-05,8.401705144933658e-06,4.307997869545943e-06,-1.2620155871445604e-06,9.34831678023329e-06,2.6664065444492735e-06,-1.7486743217887124e-06
-1.891828162570164e-05,-5.658612735714996e-05,-1.8880194033954467e-05,-1.4081101653573569e-06,9.20519028113631e-06,-8.058630569962588e-06,2.4302163978973113e-06,2.5408589806374948e-05,1.0982514595525572e-05,1.4798917391090072e-05,1.0551359309829422e-05,1.0748390650405781e-05,1.182018058898393e-05,7.905984148237621e-06
4.4232788241060916e-05,-3.382120394235244e-05,-2.6896081180893816e-05,-2.2027725663065212e-05,-1.7014091554301558e-05,-1.285873349843314e-05,5.459911881189328e-05,5.131901070853928e-05,5.2436746500461595e-06,-7.2623333835508674e-06,-1.5748210898891557e-05,-2.5251739543818985e-07,-9.46361762999004e-06,-1.0050075104572898e-05
3.001102049893234e-05,-9.144141813521856e-05,-3.8874969504831824e-05,-2.3860763121774653e-05,-1.589326529938262e-05,-2.905206292780349e-05,5.314697955327574e-05,9.25100239328458e-05,2.496477827662602e-05,6.886594178467931e-06,-5.878475462850474e-06,1.117171450459864e-05,1.5178657548631236e-06,-1.5208021977741737e-05
