Fp1,F7,T7,P7,O1,F3,C3,P3,Fp2,F8,T8,P8,O2,F4,C4,P4,Cpz
5.9779409639304504e-05,-5.482184997163131e-05,-3.7431173950608354e-05,-3.405390725674806e-05,-2.8843010568380123e-05,-9.147897799266502e-06,-2.3022424329610658e-05,-2.010007665376179e-05,0.0001425592417945154,5.861093950443319e-05,8.829820217215456e-07,-1.6878795577213168e-05,-2.3217624402604997e-05,1.6600852404735633e-05,-2.6508510018175002e-06,-1.1263656915616593e-05,-1.7002157619572245e-05
1.4363304217113182e-06,-2.070780192298116e-05,-4.570632881950587e-06,-4.710871507995762e-06,-6.326895345409866e-06,-7.4821568887273315e-06,-1.0374814678471012e-05,-8.678649919602321e-06,3.74262745026499e-05,3.489157370495377e-05,6.360848999520385e-06,-1.8979108062922023e-06,-4.890818217972992e-06,4.749580284624244e-06,-1.4487141015706584e-06,-5.94691880451137e-06,-7.82842028002051e-06
7.315851689781994e-06,-4.2926193259518186e-05,-1.1256378684265655e-05,-6.291681302172947e-06,-5.504214414031594e-06,-7.383920092252083e-06,-7.768748957914795e-06,-5.544281520997174e-06,4.334616960477433e-05,2.417373366370157e-05,2.997239789692685e-06,-1.8564951460575685e-06,-2.379940269747749e-06,1.1508022964790143e-05,2.7237535960011883e-06,-1.3373012279771501e-06,1.8438458937453106e-07
-9.010684152599424e-06,-7.720969006186351e-05,-2.6743541070572974e-05,-1.2752108432323439e-05,-3.784636646742001e-06,-2.27693753913627e-05,-1.5727329810033552e-05,-5.353991582524031e-06,6.416100586648099e-05,6.235086857486749e-05,1.4595556535823562e-05,4.8305764721590094e-06,9.116365617956035e-07,1.3784438579023117e-05,8.57274473275993e-06,3.111226760665886e-06,1.0332987585570663e-06
-7.899410502432147e-05,-5.622540084004868e-05,-5.073687589174369e-06,3.31760475091869e-06,3.758177626878023e-06,-1.7301891602983233e-05,-3.2044849831436295e-06,2.5997906050179154e-08,-3.1952855351846665e-05,4.0274084312841296e-05,4.701746365753934e-05,2.2996036477707094e-05,1.0519834631850244e-05,2.224905347247841e-05,2.3165452148532495e-05,1.3800049629253408e-05,5.628670351143228e-06
-3.822703115474724e-05,-7.949011705932207e-05,-1.7384576949552866e-05,-1.871180302259745e-06,3.958988600061275e-06,-2.2069419173931237e-05,-1.1525383797561517e-05,-1.4779477055526513e-06,3.992130223196e-05,6.550824946316425e-05,2.1585567310467013e-05,6.585629989785957e-06,4.958494855600293e-06,1.6119100791911478e-05,8.351424183317135e-06,2.6128264636327003e-06,2.444071441232154e-06
-1.8883614757214673e-05,-2.056270204775501e-05,-9.199686246574856e-06,-3.5748603295360226e-06,-1.4863824731037312e-06,-1.010543337542913e-05,-2.4509822367235756e-06,5.945030210341429e-07,1.8467544578015804e-06,1.7106719951698324e-05,1.2934796814079164e-05,6.551186288561439e-06,3.7034802176094672e-06,6.304916951194173e-06,7.70002816352644e-06,5.53503610944972e-06,3.986240471931524e-06
-3.089745314355241e-05,-2.8286533961363602e-05,-1.1612135040195426e-05,-8.998547400551615e-06,-8.08749973657541e-07,-6.760544692951953e-06,1.680691639194265e-07,3.663637471618131e-06,-3.5231914807809517e-07,2.1658805962943006e-05,8.759942147662514e-06,6.0903236089870916e-06,4.578488642437151e-06,1.1930918219604791e-05,1.105338833440328e-05,1.0768500487756683e-05,9.044210628417204e-06
-1.7265361748286523e-05,-2.107797945427592e-05,-1.8095433915732428e-06,1.0951252988888882e-06,-7.031311383798311e-06,-8.377881385968067e-06,-5.161921080798493e-06,-2.2301289845927386e-06,1.0913443475146778e-05,3.409800729059498e-05,1.1241784477533656e-05,-6.976088116061874e-07,-5.106753860673052e-06,8.18880471342709e-06,2.655946900631534e-06,6.44283318251837e-07,-7.890503184171394e-08
1.062081446434604e-05,-1.748892645991873e-05,-9.483480880589923e-06,-8.917639661376597e-06,-7.544051641161786e-06,2.068996138859802e-06,-4.141092858844786e-06,-1.0013740848080488e-05,4.12824711020221e-05,3.5352342820260674e-05,1.122751541515754e-06,-6.7852168399440416e-06,-7.675092888348445e-06,6.877539362903917e-06,-5.611289225271321e-06,-9.80330037236854e-06,-9.861082105544483e-06
-3.835883399005979e-05,-5.7298292631458025e-05,-1.6861454241734464e-05,-6.9408236527124245e-06,-6.529618985950947e-06,-4.546796617432847e-06,3.5580776511778822e-06,5.011721441405825e-06,1.3151817256584764e-05,3.5675548133440316e-05,1.723721834423486e-05,3.999402906629257e-06,3.835157258436084e-07,2.1571786874119425e-05,1.6515864103894273e-05,7.849854227970354e-06,5.58101964998059e-06
-5.776323268946726e-05,-7.398127354463213e-05,-1.8078368611895712e-05,2.802659196277091e-06,1.6229885659413412e-05,-2.2221815470402362e-05,-1.0627895790094044e-05,8.187108960555634e-06,1.7873389879241586e-06,4.158396950515453e-05,2.0417828807239857e-05,1.8441337942931568e-05,1.8733436718321173e-05,1.2443557352526113e-05,1.4370135431818198e-05,1.552113178604486e-05,1.215419797517825e-05
-7.054295201669447e-05,-5.25237505826226e-05,7.601187235195539e-06,1.3030772606725805e-05,1.8744489352684468e-05,-9.123104518948821e-06,8.613526915723924e-06,1.7609543647267856e-05,-7.818666927050799e-05,1.0708641639212146e-05,2.554766797402408e-05,1.9774535758187994e-05,1.9328172129462473e-05,1.4428123677134863e-05,1.8510369955038186e-05,1.940088259289041e-05,1.7078566997952294e-05
5.457494989968836e-05,-2.084689913317561e-05,-1.7049711971139914e-05,-1.1939203432120848e-05,-1.2034670362481847e-05,-6.073804797779303e-06,-1.273055795536493e-05,-1.1357508810760919e-05,7.662650205020327e-05,1.7668829968897626e-05,-1.071591759682633e-05,-9.844232408795506e-06,-9.788649549591355e-06,-4.224836743560445e-06,-9.016151579999132e-06,-7.4372092058183625e-06,-5.810922630189452e-06
-1.730771327856928e-05,-4.8444780986756086e-05,-2.0471586140047293e-05,-1.136456586436907e-05,-1.1891333997482434e-06,-8.136836981975648e-06,-4.314348643674748e-06,2.0373745428514667e-06,1.4993338481872343e-05,3.220229336875491e-05,1.1074911071773386e-05,6.7188516368332785e-06,4.604644800565438e-06,1.5725249340903247e-05,9.082985343411565e-06,7.616355333084357e-06,7.172959612944396e-06
-2.9526236176025122e-06,-6.454449976445176e-05,-2.8360494070511777e-05,-1.0416919394629076e-05,-1.857006282079965e-07,-2.0510015929176006e-05,-1.5481370837733266e-05,-6.382138963090256e-06,6.513849973543984e-05,6.208149170561228e-05,1.4034223568160087e-05,3.558761818567291e-07,4.907124093733728e-07,9.445514479011763e-06,5.617453098238911e-07,-4.0272971091326326e-07,-2.8715703592752106e-06
2.8379807190503925e-05,-1.3310374924913049e-05,-1.655474079598207e-05,-1.613296990399249e-05,-1.3788716387352906e-05,-5.17643456987571e-07,-6.129037956270622e-06,-6.071572897781152e-06,4.722764788311906e-05,1.576454087626189e-05,-3.3967644412769005e-06,-5.819403668283485e-06,-7.771401214995421e-06,4.952687959303148e-06,-1.005387275654357e-06,-3.5996054066345096e-06,-2.2270660338108428e-06
1.836255341913784e-05,-4.471450210985495e-05,-1.2846433037339011e-05,-9.028853810377768e-06,-7.65156073612161e-06,-5.389957550505642e-06,-6.632753866142593e-06,-5.744091595261125e-06,6.169862172100693e-05,3.5688192383531714e-05,-1.1889237612194847e-06,-7.977806035341928e-06,-8.557005855891475e-06,7.316273922697292e-06,-2.0556183244480053e-06,-5.108332686631911e-06,-6.169801963551436e-06
-5.006495439374703e-05,-6.92826015438186e-05,-2.8917211238876916e-06,9.434694447918446e-06,1.41013038046367e-05,-1.893294256660738e-05,-8.516556022186705e-06,3.366906639712397e-06,-1.1024954801541753e-05,3.823575752903707e-05,2.5483032459305832e-05,1.707531873762491e-05,1.6674773632985307e-05,1.1912680292880395e-05,9.205481092067203e-06,1.0179556738876272e-05,5.04422479252753e-06
2.2323918528854847e-05,-2.3233642423292622e-05,-1.4079459752736057e-05,-9.263153515348677e-06,-2.2082349460106343e-06,-7.516608093283139e-06,-8.847509718634683e-06,-3.405798452149611e-06,3.850965003948659e-05,1.6379073713324033e-05,-1.1514421203173697e-06,-2.4899363779695705e-06,-2.0840361685259268e-06,1.4417819329537451e-06,-1.828335371101275e-06,-1.371368853142485e-06,-1.1748934412025847e-06
3.275751805631444e-05,-3.112079866696149e-05,-1.6940369278017897e-05,-1.56743117258884e-05,-1.327595418842975e-05,-1.3086438229947817e-05,-1.6896516171982512e-05,-1.1224704394408036e-05,7.502497828681953e-05,4.694538620242383e-05,-2.8042813937645406e-07,-9.394438166054897e-06,-1.1589519999688491e-05,7.443279628205346e-06,-6.205818863236345e-06,-8.377146514249034e-06,-8.104718290269375e-06
3.013896639458835e-05,-2.017044425883796e-05,-1.6344310097338166e-05,-1.3879503967473283e-05,-1.0592821126920171e-05,-1.7800430214265361e-06,-6.292796570050996e-06,-6.7912114900536835e-06,5.155921826371923e-05,2.713241792662302e-05,-2.1735122572863474e-06,-9.439188943360932e-06,-1.1162603186676279e-05,8.277105962406495e-06,-4.49442450189963e-06,-6.53538154438138e-06,-7.4514682637527585e-06
1.3213765669206623e-05,-4.1880583466991084e-05,-2.4926454329943226e-05,-1.60114477694151e-05,1.407949639542494e-06,-1.3816414821121725e-05,-1.3579598771684687e-05,-3.9581299802193826e-06,5.062210607320594e-05,3.3009759135893546e-05,1.0087053397001e-05,-1.0800686141010374e-06,1.765548404364381e-06,7.053646186250262e-06,-4.097805685887579e-07,-7.248902207379615e-07,-7.724624992988538e-07
1.8352548067923635e-06,-3.847130028589163e-05,-2.2122709424365894e-05,-1.616184289332523e-05,-8.85828035279701e-06,-4.769209454025258e-06,-3.550874225766165e-06,-1.1062434168707114e-06,5.321971002558712e-05,3.088197172473883e-05,9.386637884745141e-07,-3.659915364551125e-06,-5.555265374823648e-06,1.3162861705495743e-05,2.6857703687710455e-06,-1.1371591881470522e-06,2.6685677312343614e-06
-1.5993116448953515e-06,-2.4076537556538824e-05,-9.918280284182401e-06,-5.928747214056784e-06,9.471568773733452e-08,-8.327665909746429e-06,-7.430999175994657e-06,-3.7936736703159113e-06,2.3961239094205666e-05,2.0158027837169357e-05,6.8617814577009995e-06,3.5916718843509443e-07,5.329407031240407e-07,5.999910626997007e-06,2.4250391561508877e-06,7.384651325992309e-07,-5.60728494747309e-08
-7.5841362559003755e-06,-3.6475207252806285e-05,-1.711430559225846e-05,-8.771715442890127e-06,-3.7070881262479816e-06,-7.908904535725014e-06,-1.366132210023352e-06,4.668794190365588e-06,3.829734714599908e-05,2.4205396584875416e-05,-2.5796282443479868e-06,-1.0174160252063302e-06,2.7434361982159317e-07,4.084802867510007e-06,4.374739546619821e-06,3.4111963032046333e-06,7.20791149433353e-06
3.3935612009372562e-06,-1.8548828393250005e-05,-2.0543029677355662e-05,-2.811806098179659e-05,-1.6148465874721296e-05,-6.107722811066196e-06,-8.294504823425086e-06,-1.1230407380935503e-05,4.010388147435151e-05,3.8988746382528916e-05,1.5084118331287755e-05,-8.082552085397765e-07,-5.909058018005453e-06,1.756554183884873e-05,4.082442387698393e-06,-2.336334546271246e-06,-1.173621967609506e-06
4.3584805098362267e-07,-3.3083936614275444e-05,-7.300513971131295e-08,5.878910997125786e-06,-3.197783371433616e-08,-1.3650148730448564e-05,-7.603261110489257e-06,-2.9330931283766404e-07,3.948091671190923e-05,2.8647472277043562e-05,-8.35541413835017e-08,-1.9097215044894256e-06,-2.7597793632594403e-06,-2.8635954549827147e-06,-6.03921762376558e-06,-4.667884695663815e-06,-1.3837588994647376e-06
1.8250091866178764e-05,-7.30811898392858e-05,-3.274681876064278e-05,-1.9250316654506605e-05,-1.352525669062743e-05,-1.8974526710735518e-05,-1.7389660115441075e-05,-1.5468482729374955e-05,0.00010984559897053714,7.434975987052894e-05,6.793555712647503e-06,-5.287042085910798e-06,-8.577894277550513e-06,1.4160166756482795e-05,-6.784125616832171e-07,-6.243843699849094e-06,-1.2175727079011267e-05
-1.007003265840467e-05,-0.0001484446693211794,-6.431729889300186e-05,-3.716293576871976e-05,-2.1997191254286008e-05,-4.182681004749611e-05,-3.5319384551257826e-05,-2.1211975763435476e-05,0.00017229987497557886,0.00016016636072890833,2.6606050596456043e-05,-3.894242581736762e-06,-1.0304645456926664e-05,4.136468305659946e-05,7.1911296117832535e-06,-3.3268879633396864e-06,-9.752028290677117e-06
-1.3660261174663901e-05,-1.608931052032858e-05,-3.797851604758762e-06,-1.3266912901599426e-06,-4.911373594040924e-06,1.1433439794927835e-07,3.0331775633385405e-06,-5.628478447761154e-07,4.1514067561365664e-07,1.3333276001503691e-05,7.224077307910193e-06,4.538878783932887e-07,-3.2218886190094054e-06,7.840212219889509e-06,5.9418237015052e-06,2.9565235308837146e-06,2.2577669369638897e-06
-7.293945600395091e-06,-3.9376627682941034e-05,-2.1656195258401567e-05,-1.429261976682028e-05,-1.0541428537180764e-05,-1.0943052075162996e-05,-9.515302735962905e-06,-6.1002901929896325e-06,4.788328351423843e-05,4.5464506911230274e-05,1.2150476322858594e-05,1.3879562175134197e-06,-4.999040356779005e-06,1.639976653677877e-05,3.4406375561957248e-06,9.402460818819236e-07,-2.948370365629671e-06
1.8546971659816336e-05,-4.553258906980773e-05,-2.2568522581423167e-05,-1.236456500919303e-05,-7.364556495303987e-06,-1.0715049484133488e-05,-1.0585775669369468e-05,-7.427793661918258e-06,6.503592919671064e-05,3.079015590401468e-05,4.855344627685554e-06,3.7075132013342227e-06,-4.2692075794548145e-06,4.575554854113761e-06,-6.398637424354092e-07,-1.9562334330203157e-07,-5.847920533597062e-06
-2.6413770910949097e-05,-8.672191506775562e-05,-5.1428972255962435e-05,-4.266009636921808e-05,-1.2878305881258711e-05,-2.111984940711409e-05,-1.735753403409035e-05,-1.3931907233200036e-05,9.803682041820139e-05,8.552172766940203e-05,2.6449743927514646e-05,3.3448632166255265e-06,5.812835297547281e-07,3.3026563869498204e-05,1.615095601437133e-05,7.055304763525783e-06,2.345096390854451e-06
-3.374665448063752e-05,-7.447171810781583e-05,-2.0521711121546105e-05,-8.114720003504772e-06,-3.182649379596114e-07,-1.411133780493401e-05,-1.1103293218184263e-05,-1.1176571206306107e-06,2.3823537048883736e-05,7.09209889464546e-05,2.2670413272862788e-05,4.614281579051749e-06,-4.2247393139405176e-08,2.4583419872215018e-05,8.473460638924735e-06,2.859715266367857e-06,5.601799557553022e-06
-5.6531453992647585e-05,-6.546291479025967e-05,-2.103806946252007e-05,-1.4708621165482327e-06,8.723297469259705e-06,-1.619696558918804e-05,-6.103427494963398e-06,1.0084105042551528e-05,-2.0158950064796954e-06,3.3999254810623825e-05,2.255352956126444e-05,1.7617526737012668e-05,1.2003162737528328e-05,1.4998471669969149e-05,1.7891034985950682e-05,1.658626933931373e-05,1.4362931779032806e-05
-7.701413460381445e-05,-0.00016466891975142062,-4.4147825974505395e-05,-1.5643878214177676e-05,-6.3336928519674984e-06,-4.559110038826475e-05,-2.988571304740617e-05,-1.147105422205641e-05,0.00011272058691247366,0.00017345887681585737,3.779691473937419e-05,9.491313960552361e-06,1.149744775830186e-06,4.3434016333776526e-05,1.5826592402845563e-05,2.5222593649232294e-06,-1.6439886394437053e-06
-2.303974179085344e-05,-6.00726853008382e-05,-1.9533116756065283e-05,-7.999513201184527e-06,8.637156724944361e-06,-1.930951748363441e-05,-1.2421161045494955e-05,2.9320615340111544e-06,4.09082967962604e-05,5.318819239619188e-05,1.0583260518615134e-05,3.3265951060457155e-06,7.690393033499276e-06,1.0496050890651532e-05,-5.792931915493682e-06,6.009139497109572e-06,4.397530119604198e-06
4.992147023585858e-05,-6.174245572765358e-05,-5.2213528761058114e-05,-3.799414844252169e-05,-1.584801384524326e-05,-1.8071936210617423e-05,-3.095532383667887e-05,-2.2527544388140086e-05,0.00012663490997510962,8.485135185765103e-05,5.724000175177935e-06,-1.0414865300845122e-05,-1.0691607940316317e-05,2.0340542505437043e-05,-3.842410933430074e-06,-9.08954666556383e-06,-1.40808934929737e-05
-3.2951646971923765e-05,-6.896376726217568e-05,-1.7480789210821968e-05,-2.4566552383475937e-06,-5.264073479338549e-06,-1.4040657106306753e-05,-7.250224371091463e-06,-8.12815414974466e-08,3.522588849591557e-05,6.227436642802786e-05,9.531087471259525e-06,5.2173777476127725e-06,2.973578148157685e-06,1.720013369777007e-05,8.794429305680751e-06,5.140788108093375e-06,2.131445398845244e-06
-1.0324721188226249e-05,-3.327380181872286e-05,-9.651407481214846e-06,-2.1902824300923385e-06,3.95344068238046e-06,-7.144539040382369e-06,-3.823359293164685e-06,1.4417014426726382e-07,2.221696649939986e-05,1.6500900528626516e-05,1.1673896551656071e-06,2.7970118026132695e-06,3.6973693795516738e-06,4.77113644592464e-06,2.7301377940602833e-06,3.937868655157217e-06,4.4917179025105725e-06
-1.7085638319258578e-05,-0.00011283736967016011,-4.1913349377864506e-05,-1.709473667688144e-05,-1.2912670399600756e-07,-3.2720729905122425e-05,-2.440788011881523e-05,-7.696197599216248e-06,0.0001080123802239541,9.484170004725456e-05,1.3441217561194208e-05,5.401036787588964e-06,4.92403091811866e-06,2.1806818494951585e-05,4.964725803802139e-06,2.1198729882598855e-06,-1.6267567843897268e-06
6.308002866717288e-06,-2.1895263671467546e-05,-4.892350602858642e-06,-6.692213446513051e-06,-9.280559879698558e-06,-1.0133999239769764e-06,-2.852720626833616e-06,-7.942787874526402e-06,4.3522388750716345e-05,3.081974818996969e-05,-1.8507989807403646e-07,-5.461896193992288e-06,-8.894964139471995e-06,6.021972694725264e-06,-3.3783039725676645e-06,-6.367451874211838e-06,-7.815123694854265e-06
1.9213244570437382e-05,-3.344164178997744e-05,-1.9874656459251128e-05,-1.650199169489497e-05,-1.6603278254478937e-05,-4.673538569477387e-07,-5.657391284330515e-06,-1.4293017557065468e-05,6.93487763783196e-05,4.802656712854514e-05,1.4001652743900195e-06,-1.0397083542557084e-05,-1.1977910617133602e-05,1.939951647500493e-05,-5.891025637083658e-06,-1.0732116152212257e-05,-1.1550806448212825e-05
8.47285309646395e-06,-1.5688581243011868e-05,-1.1897248441528063e-05,-1.1011582955688937e-05,-8.874438208295032e-06,-5.096451332065044e-06,-8.138434509419312e-06,-1.251026969839586e-05,4.85203527205158e-05,3.9462061977246776e-05,6.004214782251438e-06,-7.157691698012059e-06,-1.0083579127240228e-05,1.0067373068523011e-05,-2.995921931869816e-06,-8.007425549294567e-06,-1.1065232229157118e-05
5.752342622145079e-05,-8.489430911140516e-05,-4.434290258359397e-05,-2.6907048436441983e-05,-1.7592831000001752e-05,-1.8467490008333698e-05,-2.506858709239168e-05,-2.075902239084826e-05,0.00014752205424883869,7.865924453653861e-05,6.325196864054305e-07,-8.011010777408956e-06,-1.1888065074572296e-05,1.035369592727875e-05,-8.536461336916545e-06,-1.054481231221871e-05,-1.767839876265498e-05
-1.0910880291703506e-05,-2.1467096303240396e-05,-1.9920984868804226e-05,-1.0369539268140215e-05,2.9953553166706115e-06,-3.261510141783219e-05,-2.980612977054875e-05,-1.917597728606779e-06,1.3595795735454885e-05,2.1855240674995002e-05,2.336122179258382e-05,1.4200978512235451e-05,1.076246348929999e-05,5.404603143688291e-06,1.1467820513644256e-05,1.2545578897515952e-05,1.081827485904796e-05
-1.9017279555555433e-06,-3.862906442009262e-05,-1.219769706040097e-05,-9.427267611883394e-06,-8.616632612756803e-06,-1.0585055406409083e-05,-8.30832937026571e-06,-8.726145551918307e-06,4.8795705879456364e-05,4.1928256905521266e-05,9.445313253308996e-06,-1.1141128197778016e-07,-4.5280082758836215e-06,1.3128387081451365e-05,-2.1822568214702187e-06,-2.345567281736294e-06,-5.738496383855818e-06
