C3,C4,F3,F4,F7,F8,Fp1,Fp2,FT10,FT9,O1,O2,P3,P4,P7,P8,Pz,T7,T8,Cpz
-6.476973067037761e-05,-6.654810522377375e-05,-5.769464769400656e-05,-4.7555445689795306e-05,-0.00019349893045728095,-8.951603649620665e-05,-3.498897422105074e-05,-4.782296309713274e-05,-1.4365594324772246e-05,0.0012855297536589205,-4.8578793212072924e-05,-5.824514119012747e-05,-7.30076244508382e-05,-4.724023983726511e-05,-8.33544836496003e-05,-0.00016204401617869735,-5.4265274229692295e-05,-9.677883645053953e-05,1.0937310435110703e-05,-5.619217517960351e-05
-1.6312042134813964e-05,2.373531060584355e-05,-2.4698789729882265e-05,2.6033689209725708e-05,-3.419934546400327e-05,4.212257044855505e-05,-1.3830134776071645e-05,1.3024803592998069e-05,3.487385492917383e-05,-1.9471874111332e-05,-1.1245450878050178e-05,-8.434721166850068e-06,-1.6443782442365773e-05,9.544475688016973e-06,-1.6322506780852564e-05,1.284441873394826e-05,-1.0214134817942977e-06,-4.689801926360815e-05,4.173310662736185e-05,4.965855396221741e-06
2.2770276700612158e-05,2.6340622980569606e-06,-1.8164060747949407e-05,3.365937664057128e-05,-4.088495188625529e-06,5.720231001760112e-05,4.024539339297917e-05,6.614631251977698e-05,-6.890462100272998e-05,3.386903335922398e-05,5.855283234268427e-05,-2.545313873270061e-05,1.6953130398178473e-05,-1.0001870123232948e-05,-0.0001562909601489082,-9.140561815002002e-06,-2.182550815632567e-06,1.8610448023537174e-05,-5.8326186263002455e-05,1.909258571686223e-06
-5.004961167287547e-05,1.705255090200808e-05,-3.6546749470289797e-05,9.598201572202925e-06,-3.6585812722478295e-05,5.016035356675275e-05,-1.0732036571425851e-05,1.7878354128697538e-05,6.683632273052353e-05,-2.3925502318888903e-05,4.235589074141899e-06,1.2837518625019584e-05,-3.5081951864412986e-05,1.3634973129228456e-05,-3.494040811347077e-05,3.484989429125562e-05,-1.4241966709960252e-05,-5.376728222472593e-05,8.137269469443709e-05,-1.2585131116793491e-05
-9.13607459551713e-06,1.7477797882747836e-05,-2.879285466406145e-05,2.4526605557184666e-05,-6.01804875657308e-05,6.678415775240865e-05,-6.339045739878202e-05,-1.903770203171007e-05,7.575093877676409e-05,-1.1667450962704606e-05,-2.464997123752255e-06,2.9845732569810934e-06,-1.540155926704756e-05,5.048838374932529e-06,-1.6564381496664282e-05,1.9780265006374975e-05,-6.23812161393289e-06,-2.9689604161831085e-05,4.678737968788482e-05,3.423136007540961e-06
-4.139491466048639e-06,-3.180992280249484e-06,-7.317546987906098e-06,1.2304236200577634e-05,-2.039573337242473e-05,4.376379456516588e-05,2.5268163881264627e-06,2.7365945243218448e-05,3.022611781489104e-05,-2.4316611870744964e-05,-1.2784579894287162e-05,-9.215757927449886e-06,-7.743186188235995e-06,-5.8451114455237985e-06,-1.1695299690472893e-05,-2.121993020409718e-06,-4.513313001552888e-06,-1.9734336547116982e-05,2.105990643030964e-05,-4.242866452841554e-06
-1.8950227513414575e-05,1.5340858226409182e-05,-4.1497318306937814e-05,3.4611020964803174e-06,-4.3921243104705354e-05,2.414490109003964e-05,-2.275861334055662e-05,8.87233909452334e-06,2.216131179011427e-05,-2.083156005028286e-06,-5.720921762986109e-06,1.866877755674068e-05,-7.741178706055507e-06,7.3826249717967585e-06,-9.250959919882007e-06,2.759114192940615e-05,-3.3705255191307515e-06,1.121197419706732e-05,1.82449566636933e-05,-1.7858437786344439e-06
-7.595627948830952e-06,1.885740550733317e-05,-1.8332666058995528e-05,2.7105912749902927e-05,-2.1902142179897055e-05,3.854720216622809e-05,1.2181641068309546e-05,1.9340019207447767e-05,2.2086835542722838e-05,-1.5921195881674066e-05,-2.1972935883241007e-05,-1.0453168670210289e-05,-1.978489035536768e-05,-1.8217342585558072e-06,-2.685634262888925e-05,1.669885023147799e-06,-1.070346206688555e-05,-6.7773180489894e-06,2.4754181140451692e-05,-2.4215923986048438e-06
-3.776379890041426e-05,2.2882333723828197e-05,-3.158869731123559e-05,2.5848399673122913e-05,-4.338742837717291e-05,3.194277815055102e-05,0.000317414291203022,-3.4544500522315502e-06,2.960181882372126e-05,-4.118220022064634e-05,-4.132323374506086e-05,-2.802673407131806e-05,-3.395905514480546e-05,-8.414062904193997e-06,-5.2473569667199627e-05,2.8567883418872952e-06,-3.318636663607322e-05,-7.937791997392196e-05,2.1696352632716298e-05,-1.8105241906596348e-05
-2.0894772205792833e-05,2.206902627222007e-05,-1.9893032003892586e-05,2.8469652022522496e-05,-2.2412593835952066e-05,4.128668160774396e-05,-7.6229480328038335e-06,3.185059358656872e-05,3.2203993100665684e-05,-1.6376865460188128e-05,-2.1240594151095138e-05,-1.0168133485422004e-05,-1.9194550077372696e-05,3.0837436497677118e-06,-1.1081834827564307e-05,9.611406312615145e-06,-1.4970013126003323e-05,-3.0253201657615136e-05,3.0233708457672037e-05,-4.700276804214809e-06
-1.7927525732375216e-05,2.0851791305176448e-05,-1.3015740478294902e-05,3.8908590795472264e-05,-2.3944103910267245e-05,5.060357216279954e-05,5.457695806398988e-08,2.5317567633464932e-05,3.717888284882065e-05,-2.583487093943404e-05,-2.4099550500977784e-05,-1.3708258393307915e-05,-1.5095979051693575e-05,-1.6174940355995204e-06,-2.7239781275056885e-05,-2.0486349967541173e-06,-5.842011887580156e-06,-4.136682218813803e-05,3.6759922295459546e-05,2.0658617359003983e-06
-1.4866432138660457e-06,1.1191442581548472e-05,-5.847000466019381e-07,1.9933867974941677e-05,-2.6256273486069404e-05,4.1216907447960693e-05,-1.2807846360374242e-05,1.3024852023590938e-05,2.2091402797741466e-05,-2.8513334655144718e-05,-8.766772737089923e-06,-8.73202088769176e-06,-4.907908248696913e-06,-4.6954482968430966e-08,-1.0606278920022305e-05,-4.2376340161354165e-06,-1.909447746584192e-06,-1.2531085758382687e-05,9.546371529722819e-06,4.3820564314955845e-06
-2.1637917598127387e-05,1.4479920082521858e-05,-2.185825906053651e-05,2.822270653268788e-05,-5.649357626680285e-05,7.924179590190761e-05,-1.1720002930815099e-05,5.2253644753363915e-05,3.095511601713952e-05,-5.1830833399435505e-05,-1.3986587646286353e-05,-3.534352799761109e-06,-1.2013663763354998e-05,8.242662715929328e-06,-2.1945883872831473e-05,8.715247986401664e-06,-1.6417970982729457e-06,-3.083826413785573e-05,2.3155788767326158e-05,2.2342545662468183e-06
-1.102723479107226e-05,-4.310292183618003e-06,-1.021789398691908e-05,1.624368906050222e-05,-2.0335620320111047e-05,4.821044240088668e-05,-1.4779260709474329e-05,1.6804107872303575e-05,3.133899764407033e-05,-1.2829013030568603e-05,-9.123309610004071e-07,-7.747894414933398e-07,-1.1225467915210174e-05,-9.690050205790612e-06,-3.5356349599169334e-06,1.689459168119356e-06,-7.992457653926976e-06,-1.2900639603685704e-05,1.5084855476743542e-05,-8.840865575621137e-06
-1.8387872842140496e-06,5.684661118721124e-06,-2.7499828320287634e-05,1.5278337741619907e-05,-6.49825615255395e-05,7.932420339784585e-05,-4.47229431301821e-05,1.7835275684774388e-05,4.084985630470328e-05,-4.0179744246415794e-05,3.9903386550577125e-07,-1.3825717815052485e-07,3.327323199187049e-06,3.2998004826367833e-06,-1.4755000847799238e-06,7.654611550833579e-06,2.6223283384751994e-06,-9.494876259452667e-06,1.3952784456705558e-05,1.042876647261437e-07
-4.757745045935735e-06,-1.1765777685468493e-06,-1.0008137905970216e-05,9.172541467705742e-06,-1.839547257986851e-05,2.6591755158733577e-05,-1.1255078788963147e-05,1.1824034118035343e-05,1.2817430615541525e-05,-6.413267328753136e-06,1.7232514437637292e-06,-6.008646096233861e-07,-3.929155923287908e-06,-2.179237981181359e-06,-1.8800522525452834e-06,9.892363550534355e-07,-5.205512600525708e-06,-7.765554528305074e-07,9.501620297669433e-06,-6.042215204615786e-06
-1.7663011931290384e-05,2.890599944294081e-05,-1.5903995972621487e-05,2.1144588572497014e-05,-4.047005000984427e-05,3.476059561080547e-05,-9.007246262626722e-06,1.091106969397515e-05,3.253743921050045e-05,-3.4598262573126704e-05,-1.2379123518257984e-05,1.521048034192063e-07,-1.2461370488381363e-05,1.3525809208658757e-05,-2.6625915324984817e-05,2.2929380008918088e-05,9.594350558472797e-07,-4.812129191122949e-05,4.2958668927894905e-05,8.445173349969082e-06
1.6741729282898632e-06,1.0041359018941876e-05,-1.5410702872031834e-05,7.629975243617082e-06,-3.633347535014764e-05,3.2395207199442666e-05,-2.7434588446340058e-05,4.7787598305149e-06,2.103103633999126e-05,-2.2960748538025655e-05,-1.0276989996782504e-06,-1.0544317774474621e-07,1.8878558876167517e-06,3.5114198908559047e-06,-1.8327036741538905e-06,5.634682565869298e-06,4.382031420391286e-06,-7.372382100356845e-06,1.4178967632005879e-05,5.332276373337663e-06
-1.1889380857610377e-07,1.0513954748603282e-05,-7.753893441986293e-06,1.5702143201679064e-05,-3.3345901101711206e-05,2.1993668269715272e-05,-2.676571784832049e-05,-4.563935362966731e-07,1.2491480447351933e-05,-2.1181374904699624e-05,2.782010142254876e-06,6.5493904912727885e-06,-9.304163519630038e-07,7.890260803833371e-06,-4.002630703325849e-06,8.435436939180363e-06,5.521787670659251e-06,-1.6532009453840146e-05,1.0811861443471571e-05,8.395239547098754e-06
-1.1131261771879508e-05,4.247340257279575e-10,-9.88961346592987e-06,1.1625214028754272e-05,-1.5571498806821182e-05,3.02746266243048e-05,1.2452450391720049e-05,2.9778232601529453e-05,1.4430158444156405e-05,-1.6271525964839384e-05,-7.332350037358992e-06,-4.3949637529294705e-06,-5.365149377212219e-06,-3.3861578572214057e-06,-7.951069164846558e-06,-1.520352498118882e-06,-2.0355849983388907e-06,-1.6786572814453393e-05,5.7538500186637975e-06,-2.678857526916545e-06
-1.8873118733608862e-05,1.0256022505927831e-05,-1.4723260392202064e-05,1.7618014226172818e-05,-3.6719400668516755e-05,5.389822763390839e-05,-1.4605520846089348e-05,2.061824898191844e-05,3.6842939152847975e-05,-2.9955026548122987e-05,-1.0885838946705917e-05,2.7973846954409964e-06,-1.538772005460487e-05,5.866907486051787e-06,-1.5930318795653875e-05,1.1299491234240122e-05,-5.285299266688526e-06,-2.854645390470978e-05,3.3120585612778086e-05,-1.405855073244311e-06
-5.4213724069995806e-06,1.561347471579211e-05,-4.058558351971442e-05,-2.9060411179671064e-06,-6.034930993337184e-05,2.7651571144815534e-05,-0.00011551797069841996,-8.071366664808011e-05,6.755080539733171e-05,-1.969227014342323e-06,2.1699404442188097e-05,2.8560299142554868e-05,1.1943169511141605e-05,1.9544696442608256e-05,1.7746127014106605e-05,3.3802698453655466e-05,1.4806359331487329e-05,-9.273237083107233e-06,4.6066557843005285e-05,1.1751244301194674e-05
-1.1089160551591704e-05,1.22311082577653e-05,-1.5191239072009921e-05,2.6819737399819132e-05,-5.407144516311746e-05,5.242634142632596e-05,-7.5628922786563635e-06,3.182592990924604e-05,1.5117821021704003e-05,-4.780957169714384e-05,-1.2111313481000252e-06,5.626849088002928e-06,-3.3745463952072896e-06,9.424399422641727e-06,-6.353678145387676e-06,2.792375198623631e-06,2.909494469349738e-06,-3.0826489080482133e-05,1.3189180208428297e-05,5.126908035890665e-06
-1.2698490877482982e-05,6.562124326592311e-06,-5.508695721800905e-06,3.0117849405542074e-05,-2.826954732881859e-05,6.877006308059208e-05,2.6671841624192894e-08,3.7757456539111445e-05,3.194727355548821e-05,-3.0174781386449467e-05,-1.3459248748404207e-05,-1.053528580996499e-05,-1.6060021152952686e-05,-1.0084000848564756e-05,-2.140911169590254e-05,-2.1978971176395135e-06,-1.0347511306463275e-05,-2.935981501650531e-05,2.1570294279626978e-05,-6.647324880759697e-06
-7.034224523749799e-06,1.8640193047758657e-05,-5.229620455793338e-05,-1.5177542991295923e-06,-7.698749777773628e-05,3.184783327014884e-05,-0.00011575180297995757,-6.1021159581287066e-05,5.6554797197350126e-05,-1.1738341072486946e-05,3.321215126561583e-05,3.967110342273372e-05,7.180251486715861e-06,2.845707695087185e-05,1.4228411600925028e-05,3.721398252309882e-05,1.923111324231286e-05,-1.1563631233002525e-05,3.641375622009946e-05,1.5259940482792445e-05
-1.0982237427015207e-05,7.0286509981087875e-06,-2.1075596123409923e-05,1.5849223018449266e-05,-5.876915929547977e-05,5.0769893277902156e-05,-2.9410228307824582e-05,1.2919716482429067e-05,3.188121263519861e-05,-4.156977729508071e-05,5.0774078772519715e-06,5.959371435437788e-06,1.6476849395985482e-06,8.311549663631013e-06,-1.1175084182468709e-06,6.996753199928207e-06,7.056860532372866e-06,-1.823535330913728e-05,2.1936287339485716e-05,5.725253458876978e-06
-1.0127915174962254e-05,1.9763724822041695e-05,-2.3443090526598098e-05,2.560093162173871e-05,-7.835615724616218e-05,8.210313353629317e-05,-2.8445679618016584e-05,4.090559377800673e-05,3.461499909462873e-05,-6.357819074764848e-05,-4.54851942777168e-06,1.2123000487918034e-06,2.2694712242810056e-06,1.311833739237045e-05,-1.5540167623839807e-05,-3.0778687687416095e-07,2.6409945348859765e-05,-4.109264773433097e-05,9.738246944834827e-06,9.703475143396645e-06
6.701891834381968e-06,5.709168362955097e-06,4.174961190983595e-06,3.054549142689211e-05,-2.8715665393974632e-05,3.433153142395895e-05,-1.161387626780197e-05,4.156609793426469e-05,1.8197563804278616e-05,-4.77037729069707e-05,-2.0694988052127883e-05,-5.059471732238308e-06,-1.1487645679153502e-07,-5.295516302794567e-06,-2.498701087461086e-05,1.351514583802782e-06,-3.246838787163142e-06,-3.348535574332345e-05,3.605247002269607e-05,2.2866779545438476e-06
-6.371396011672914e-06,2.6846546461456455e-06,-1.3733968444284983e-05,-1.4066928770262166e-05,-6.653159471170511e-05,3.9179285522550344e-06,-3.7030986277386546e-07,2.656302967807278e-06,3.789486981986556e-06,5.548375156649854e-05,1.6552910892642103e-05,6.706288331770338e-06,1.1335618182783946e-05,5.847427246408188e-06,1.569076016494364e-05,1.0572421160759404e-06,1.2091750249965116e-06,8.168304702849127e-06,-3.0444778531091288e-05,-3.580867428354395e-06
-2.3471060558222234e-05,-1.611202969797887e-05,4.572057332552504e-05,-1.2998680176679045e-06,-9.690032129583415e-05,4.338624833621907e-05,-5.651797982864082e-05,2.3715830138826277e-05,3.6065459880774142e-06,4.6089837269391865e-05,9.913235771819018e-06,2.339746060897596e-06,-4.35668152931612e-06,-8.297731255879626e-06,-1.4491806723526679e-05,-2.2372769308276474e-05,2.4251985450973734e-06,4.704482853412628e-05,2.453604611218907e-05,-4.957828423357569e-06
3.801552520599216e-05,1.1677137081278488e-05,-2.0099752873647958e-05,2.92005270239315e-05,-6.744184702256462e-05,0.00010299321547790896,0.00012549138318718178,6.700405810988741e-05,4.987078682461288e-05,-8.923472341848537e-05,-2.8504962799047462e-05,-2.1753021428594366e-05,2.510084414097946e-05,1.662405111346743e-06,-0.00013305106404004619,-8.699894215169479e-05,1.2340542809852195e-06,4.299198917578906e-05,-5.397427776188124e-05,5.816667453473201e-06
-0.0001594937602931168,-9.871165093500167e-05,-0.00011969600745942444,-3.0089886422501877e-05,-0.00020879608928225935,-4.619793617166579e-05,-0.00022315387650451157,2.2065756638767198e-05,1.7650963854975998e-06,0.001643648138269782,-7.544989421148784e-05,-4.685979729401879e-05,-8.710411566426046e-05,-9.291078640671913e-05,-0.00010283250594511628,-2.3510649043601006e-05,-0.00010996267155860551,-9.146725642494857e-05,-4.5412823965307325e-05,-0.0001058292473317124
-4.552219525066903e-05,-2.493799911462702e-06,1.4349494449561462e-05,2.835923805832863e-05,-5.795427523480612e-05,3.689361074066255e-05,0.00013655933435074985,4.8226180297206156e-05,4.7037360673130024e-05,-0.00012373995559755713,-1.9739472918445244e-06,-4.068017915415112e-05,-4.1243183659389615e-06,-4.247949050295574e-06,-3.1210819543048274e-05,-2.868185310944682e-05,-4.791760829903069e-06,1.8444972738507204e-05,1.040292727338965e-05,5.147930551174795e-06
-1.530537781491148e-05,2.316620430065086e-05,-2.9138012905605137e-05,3.617472862060822e-05,-3.5548112464312e-05,3.1236547329172026e-05,-2.730014966800809e-05,9.495995527686318e-06,2.893929195124656e-05,1.448411785531789e-05,-7.092698069754988e-06,-1.7907517758430913e-05,-1.3805858543491922e-05,1.6094618331408128e-06,-1.085135227185674e-05,7.572362846985925e-06,-5.618823706754483e-06,-1.9375813280930743e-05,3.121673580608331e-05,-1.951747435668949e-06
-5.49069773114752e-05,1.5954345144564286e-05,3.2686370104784146e-05,3.937655560548592e-05,-7.280670070031192e-05,7.647124584764242e-05,-2.941223826269379e-05,0.00013192097321734764,5.479421633935999e-05,-6.583234244317282e-05,-1.806650789148989e-05,1.0154610208701342e-05,-4.08409914598451e-05,1.2907548807561398e-08,-3.142763671348803e-05,5.462148692458868e-06,-1.838981461332878e-05,-8.000367984095647e-05,5.474023964779917e-05,-9.886716725304723e-06
1.4904580893926322e-06,-4.564921255223453e-06,8.513083503203234e-05,6.212040716491174e-06,-5.304443311615614e-05,2.0811056238301262e-05,-4.001332854386419e-05,3.0732451705262065e-05,3.101352706380567e-05,-4.5976903493283316e-05,-2.3006072296993807e-05,2.6416782930027694e-05,6.9093366619199514e-06,-2.4260363716166466e-05,-2.6633023480826523e-05,6.774399844289292e-05,-1.2696287740254775e-05,-3.809841746260645e-05,6.7887922341469675e-06,-1.4955528058635537e-05
-4.3223171815043315e-06,-6.563230726897018e-06,-3.7106918171048164e-05,8.634566256660037e-06,-4.46836456831079e-05,2.9903617360105272e-05,2.1122934413142502e-05,5.3230105550028384e-05,5.8176321545033716e-05,-2.0725918147945777e-05,-9.74932117969729e-06,-5.0256770009582397e-05,-4.408992026583292e-06,2.398957803961821e-06,-1.531301677459851e-06,4.4754380724043585e-05,-9.743715963850264e-06,-1.4316745364340022e-05,-6.75925548421219e-06,-8.052732027863385e-06
-1.487322060711449e-05,-1.4024481060914695e-06,1.8025872122962028e-05,2.9329748031159397e-05,-2.9720722523052245e-05,8.767325925873592e-05,4.722387529909611e-05,9.269453221349977e-05,-3.961165748478379e-05,-2.902909591284697e-05,-1.6249738905571576e-05,-2.2139491193229333e-05,-2.1276200641295873e-05,-1.2740380043396726e-05,-1.6926096577662975e-05,-3.9170852687675506e-05,-1.8102506601280766e-05,2.771331310214009e-06,-3.833978553302586e-06,-1.2642235105886357e-05
-2.0512465425781556e-05,7.806866051396355e-06,-9.089551986107836e-05,1.1771338904509321e-05,-0.00010115160694113001,2.8663063858402893e-05,-0.00013767072596237995,1.0066138202091679e-05,2.6420164431328885e-05,9.209059498971328e-06,-4.927703230350744e-06,2.1301127162587363e-05,5.5877679187688045e-05,3.886083504767157e-06,-9.818447870202363e-05,3.62036107617314e-05,-4.22815719502978e-06,0.0002223251503892243,3.0169079309416702e-05,-6.12871372140944e-06
-2.035835677816067e-07,-1.4708677781527513e-05,2.0387635231600143e-05,3.181189777023974e-05,-2.5205044948961586e-05,8.993716801342089e-05,5.084322765469551e-06,0.00010609462333377451,3.8611062336713076e-05,-1.9077670003753155e-05,-3.9519731217296794e-05,-5.01477115903981e-05,-2.3521024559158832e-05,-3.2272504540742375e-05,-3.4493874409236014e-05,-2.0959178073098883e-05,-2.4531759663659614e-05,-1.8841525161406025e-05,3.0229275580495596e-05,-1.8673715203476604e-05
7.986254786374047e-06,6.933260010555387e-08,-4.0673985495232046e-06,-2.3051636162563227e-05,-6.864631359349005e-05,4.7834783799771685e-05,-6.720219971612096e-07,3.469339571893215e-05,5.008943844586611e-06,-2.860069298549206e-05,-1.2285640877962578e-06,2.2037289454601705e-05,9.044699709193083e-06,-1.79628113983199e-06,3.331804691697471e-06,-8.259979949798435e-06,4.636956873582676e-06,-1.7583067347004544e-05,1.4117691080173245e-05,5.144807801116258e-06
