,freqs,psd_p03,psd_p05,psd_p09,psd_p14,psd_p16,psd_p18,psd_p20,psd_p21,psd_p22,psd_p30,psd_pthal101,psd_pthal103,psd_pthal104,psd_pthal106
45,0.1796875,0.09230165027270797,0.02024652613101561,0.03577193167078525,0.03133325638782096,0.1008439804989145,0.11193531370022491,0.001714460971546324,0.12945384190947484,0.09550014245717628,0.014319870233772635,0.01662318737341444,0.03433387397459351,0.03478812825357519,0.024195385742035863
46,0.18359375,0.0958485519273877,0.019449545653735564,0.03464959118806796,0.045295667886546265,0.08833609416348769,0.17459486161296842,0.0018415905334781936,0.08812070207870112,0.08008435439108465,0.036156174133235144,0.013674882975867709,0.039558673023736855,0.0431814986669574,0.010412252684444014
47,0.1875,0.07650522587811616,0.015637707925422104,0.033979643245768916,0.03340806967383685,0.09667850165644225,0.20952855943982338,0.0017756142391140543,0.11293773534814361,0.07760403841401124,0.03844014912682507,0.00818702588111072,0.02558855772851119,0.04018746621335374,0.008526503629622107
48,0.19140625,0.08286257614832404,0.01411398302863456,0.03689986448707725,0.026097867977929158,0.0755803040280711,0.1791433929490674,0.0016694464204356563,0.13924856734928867,0.10690260973687483,0.028302983238014966,0.020407594403216486,0.026865134248111197,0.05610884056766352,0.009815240375928484
49,0.1953125,0.16637288301788278,0.019514869141313094,0.029033233574813917,0.039498590131916644,0.06534604552656437,0.05492114702453754,0.0017691539599139076,0.1313532314393879,0.08876981884691772,0.029576733574448545,0.020294008522001417,0.030214173194891676,0.04789704590547529,0.006788676121765979
50,0.19921875,0.19662687466577125,0.016801886622523306,0.03078396432263561,0.03623295435490556,0.06734395369413058,0.03823318023510785,0.0018436430693965001,0.10162962114000329,0.06893016006439211,0.03199403333282362,0.009027863303980588,0.04376275671651308,0.049422209002374914,0.007274872209255054
51,0.203125,0.1782418799583692,0.02328573601196582,0.032570135299583636,0.039847861417882775,0.07410293169650262,0.03664641416863382,0.0017202691266562538,0.15081289407474055,0.080584984072172,0.03153986396999421,0.004424549477026353,0.04229652947704325,0.03907726864863476,0.01345738701596062
52,0.20703125,0.12262225589212138,0.027158475791627425,0.026723995952389605,0.04701730012613917,0.0716870462385528,0.010134773194890884,0.0016849779281326487,0.15887285493597259,0.09401536280355988,0.0274353033556101,0.0035626313894602545,0.027366693638296177,0.03831327905733939,0.01569444460881584
53,0.2109375,0.09268755690092913,0.01965382163165736,0.029748927224507393,0.03142701340349828,0.06447104726676799,0.05077941784207866,0.0018195644594198681,0.0957237579690794,0.08919663796383605,0.037465346313607074,0.007723110405837695,0.028626656295378014,0.04654747008109185,0.010309922452661508
54,0.21484375,0.09098169248055375,0.019194663392838367,0.029352276763444585,0.023260964105272362,0.0774172425342081,0.03002182209617538,0.001812095324987409,0.20809614809613602,0.0730089535922612,0.03148802048551755,0.00620324789046131,0.02866784361166546,0.031575033947666975,0.014135698959740553
